#YY  MM DD hh mm   DEPTH  OTMP   COND   SAL   O2% O2PPM  CLCON  TURB    PH    EH
#yr  mo dy hr   mn     m  degC  mS/cm   psu     %   ppm   ug/l   FTU     -    mv
2018 01 04 02 30     2.0 11.80 999.00 30.10 105.4  9.50 999.00    99 99.00 99.00
2018 01 04 03 00     2.0 11.70 999.00 29.60 105.4  9.50 999.00    99 99.00 99.00
2018 01 04 03 30     2.0 12.10 999.00 31.00 106.0  9.40 999.00    99 99.00 99.00
2018 01 04 04 00     2.0 12.20 999.00 31.20 105.7  9.30 999.00    99 99.00 99.00
2018 01 04 04 30     2.1 11.70 999.00 30.20 105.8  9.50 999.00    99 99.00 99.00
2018 01 04 05 00     2.1  9.80 999.00 25.20 109.6 10.60 999.00    99 99.00 99.00
2018 01 04 05 30     2.1  6.00 999.00 15.40 111.2 12.50 999.00    99 99.00 99.00
2018 01 04 06 00     2.1  5.10 999.00 13.70 111.0 12.90 999.00    99 99.00 99.00
2018 01 04 06 30     2.0 99.00 999.00 13.10 110.4 13.00 999.00    99 99.00 99.00
2018 01 04 07 00     2.0 99.00 999.00 13.00 110.2 13.00 999.00    99 99.00 99.00
2018 01 04 07 30     2.0 99.00 999.00 13.10 109.9 13.00 999.00    99 99.00 99.00
2018 01 04 08 00     2.0 99.00 999.00 13.00 109.7 13.00 999.00    99 99.00 99.00
2018 01 04 08 30     1.9 99.00 999.00 13.00 109.3 12.90 999.00    99 99.00 99.00
2018 01 04 09 00     1.9 99.00 999.00 12.70 108.9 12.90 999.00    99 99.00 99.00
2018 01 04 09 30     1.9 99.00 999.00 12.70 109.3 12.90 999.00    99 99.00 99.00
2018 01 04 10 00     1.8 99.00 999.00 12.60 108.8 12.90 999.00    99 99.00 99.00
2018 01 04 10 30     1.8 99.00 999.00 12.60 109.0 12.90 999.00    99 99.00 99.00
2018 01 04 11 00     1.8 99.00 999.00 12.40 108.0 12.90 999.00    99 99.00 99.00
2018 01 04 11 30     1.7 99.00 999.00 12.90 107.5 12.70 999.00    99 99.00 99.00
2018 01 04 12 00     1.7 99.00 999.00 12.80 107.5 12.80 999.00    99 99.00 99.00
2018 01 04 12 30     1.6 99.00 999.00 12.90 107.0 12.70 999.00    99 99.00 99.00
2018 01 04 13 00     1.6 99.00 999.00 13.10 106.7 12.70 999.00    99 99.00 99.00
2018 01 04 13 30     1.6 99.00 999.00 13.60 106.8 12.60 999.00    99 99.00 99.00
2018 01 04 14 00     1.6 99.00 999.00 13.50 107.4 12.70 999.00    99 99.00 99.00
2018 01 04 14 30     1.6 99.00 999.00 13.70 108.1 12.80 999.00    99 99.00 99.00
2018 01 04 15 00     1.6 99.00 999.00 14.20 109.0 12.80 999.00    99 99.00 99.00
2018 01 04 15 30     1.5 99.00 999.00 13.60 109.7 13.00 999.00    99 99.00 99.00
2018 01 04 16 00     1.5 99.00 999.00 14.50 110.1 12.90 999.00    99 99.00 99.00
2018 01 04 16 30     1.5 99.00 999.00 15.40 110.8 12.90 999.00    99 99.00 99.00
2018 01 04 17 00     1.5 99.00 999.00 14.30 112.3 13.00 999.00    99 99.00 99.00
2018 01 04 17 30     1.5 99.00 999.00 15.30 111.9 13.00 999.00    99 99.00 99.00
2018 01 04 18 00     1.5  5.00 999.00 15.20 112.1 12.90 999.00    99 99.00 99.00
2018 01 04 18 30     1.6  5.30 999.00 15.30 111.9 12.80 999.00    99 99.00 99.00
2018 01 04 19 00     1.6  6.10 999.00 16.40 110.0 12.30 999.00    99 99.00 99.00
2018 01 04 19 30     1.6  6.20 999.00 16.60 109.6 12.20 999.00    99 99.00 99.00
2018 01 04 20 00     1.6  6.00 999.00 16.00 111.8 12.50 999.00    99 99.00 99.00
2018 01 04 20 30     1.6  5.80 999.00 15.80 114.3 12.90 999.00    99 99.00 99.00
2018 01 04 21 00     1.6  5.90 999.00 15.60 114.6 12.90 999.00    99 99.00 99.00
2018 01 04 21 30     1.6  6.50 999.00 13.40 118.4 13.30 999.00    99 99.00 99.00
2018 01 04 22 00     1.7  6.60 999.00 13.00 118.6 13.30 999.00    99 99.00 99.00
2018 01 04 22 30     1.7  6.70 999.00 14.50 117.6 13.10 999.00    99 99.00 99.00
2018 01 04 23 00     1.7  7.10 999.00 17.20 114.1 12.40 999.00    99 99.00 99.00
2018 01 04 23 30     1.7  7.90 999.00 21.10 110.4 11.40 999.00    99 99.00 99.00
2018 01 05 00 00     1.8  9.30 999.00 25.40 108.9 10.60 999.00    99 99.00 99.00
2018 01 05 00 30     1.8  9.30 999.00 24.90 109.5 10.70 999.00    99 99.00 99.00
2018 01 05 01 00     1.8  9.90 999.00 26.70 108.5 10.40 999.00    99 99.00 99.00
2018 01 05 01 30     1.8  9.90 999.00 26.60 110.0 10.50 999.00    99 99.00 99.00
2018 01 05 02 00     1.9 10.50 999.00 27.80 109.4 10.20 999.00    99 99.00 99.00
2018 01 05 02 30     1.9 10.90 999.00 29.00 108.7 10.00 999.00    99 99.00 99.00
2018 01 05 03 00     1.9 11.40 999.00 30.30 107.2  9.70 999.00    99 99.00 99.00
2018 01 05 03 30     1.9 11.80 999.00 31.20 106.6  9.50 999.00    99 99.00 99.00
2018 01 05 04 00     2.0 12.00 999.00 31.40 106.1  9.40 999.00    99 99.00 99.00
2018 01 05 04 30     2.0 12.10 999.00 31.70 105.5  9.30 999.00    99 99.00 99.00
2018 01 05 05 00     2.0 12.10 999.00 31.80 105.3  9.30 999.00    99 99.00 99.00
2018 01 05 05 30     2.0 11.70 999.00 30.80 105.8  9.50 999.00    99 99.00 99.00
2018 01 05 06 00     2.0  6.80 999.00 15.60 112.7 12.40 999.00    99 99.00 99.00
2018 01 05 06 30     2.0  6.10 999.00 15.90 112.0 12.50 999.00    99 99.00 99.00
2018 01 05 07 00     2.0 99.00 999.00 13.80 112.5 13.20 999.00    99 99.00 99.00
2018 01 05 07 30     2.0 99.00 999.00 13.70 112.5 13.20 999.00    99 99.00 99.00
2018 01 05 08 00     2.0 99.00 999.00 13.70 112.1 13.20 999.00    99 99.00 99.00
2018 01 05 08 30     2.0 99.00 999.00 13.60 111.7 13.20 999.00    99 99.00 99.00
2018 01 05 09 00     1.9 99.00 999.00 14.20 111.6 13.10 999.00    99 99.00 99.00
2018 01 05 09 30     1.9 99.00 999.00 14.30 111.8 13.00 999.00    99 99.00 99.00
2018 01 05 10 00     1.9 99.00 999.00 13.70 111.2 13.20 999.00    99 99.00 99.00
2018 01 05 10 30     1.9 99.00 999.00 14.00 111.3 13.10 999.00    99 99.00 99.00
2018 01 05 11 00     1.8 99.00 999.00 15.00 109.7 12.80 999.00    99 99.00 99.00
2018 01 05 11 30     1.8  5.00 999.00 16.30 107.7 12.30 999.00    99 99.00 99.00
2018 01 05 12 00     1.8  5.20 999.00 16.60 107.2 12.20 999.00    99 99.00 99.00
2018 01 05 12 30     1.8  5.50 999.00 16.90 107.0 12.10 999.00    99 99.00 99.00
2018 01 05 13 00     1.7  5.50 999.00 17.10 106.8 12.00 999.00    99 99.00 99.00
2018 01 05 13 30     1.7  5.70 999.00 17.50 107.0 12.00 999.00    99 99.00 99.00
2018 01 05 14 00     1.7  5.80 999.00 17.60 107.3 12.00 999.00    99 99.00 99.00
2018 01 05 14 30     1.7  5.80 999.00 17.70 107.7 12.00 999.00    99 99.00 99.00
2018 01 05 15 00     1.7  5.80 999.00 17.70 108.1 12.00 999.00    99 99.00 99.00
2018 01 05 15 30     1.7  5.80 999.00 17.80 108.6 12.10 999.00    99 99.00 99.00
2018 01 05 16 00     1.6  5.70 999.00 17.80 109.6 12.20 999.00    99 99.00 99.00
2018 01 05 16 30     1.6  5.70 999.00 17.80 110.4 12.30 999.00    99 99.00 99.00
2018 01 05 17 00     1.6  5.50 999.00 18.40 111.1 12.40 999.00    99 99.00 99.00
2018 01 05 17 30     1.6  5.50 999.00 19.20 112.1 12.40 999.00    99 99.00 99.00
2018 01 05 18 00     1.6  5.50 999.00 19.20 112.5 12.50 999.00    99 99.00 99.00
2018 01 05 18 30     1.6  5.60 999.00 19.00 113.0 12.50 999.00    99 99.00 99.00
2018 01 05 19 00     1.6  5.70 999.00 19.10 113.5 12.50 999.00    99 99.00 99.00
2018 01 05 19 30     1.6  5.80 999.00 19.50 112.9 12.40 999.00    99 99.00 99.00
2018 01 05 20 00     1.7  7.20 999.00 21.00 113.0 11.90 999.00    99 99.00 99.00
2018 01 05 20 30     1.7  7.20 999.00 20.90 113.7 12.00 999.00    99 99.00 99.00
2018 01 05 21 00     1.7  7.20 999.00 21.20 113.4 11.90 999.00    99 99.00 99.00
2018 01 05 21 30     1.7  7.20 999.00 21.00 113.9 12.00 999.00    99 99.00 99.00
2018 01 05 22 00     1.7  6.50 999.00 18.60 113.9 12.40 999.00    99 99.00 99.00
2018 01 05 22 30     1.7  6.70 999.00 18.70 114.5 12.40 999.00    99 99.00 99.00
2018 01 05 23 00     1.8  6.90 999.00 18.00 115.9 12.50 999.00    99 99.00 99.00
2018 01 05 23 30     1.8  7.20 999.00 20.10 115.5 12.20 999.00    99 99.00 99.00
2018 01 06 00 00     1.8  8.80 999.00 25.10 110.9 11.00 999.00    99 99.00 99.00
2018 01 06 00 30     1.8  9.80 999.00 27.70 107.2 10.20 999.00    99 99.00 99.00
2018 01 06 01 00     1.8 10.40 999.00 28.80 107.9 10.10 999.00    99 99.00 99.00
2018 01 06 01 30     1.9 10.60 999.00 29.20 107.0  9.90 999.00    99 99.00 99.00
2018 01 06 02 00     1.9 10.90 999.00 29.80 109.3 10.00 999.00    99 99.00 99.00
2018 01 06 02 30     1.9 11.00 999.00 29.90 109.0 10.00 999.00    99 99.00 99.00
2018 01 06 03 00     1.9 11.00 999.00 30.00 108.2  9.90 999.00    99 99.00 99.00
2018 01 06 03 30     2.0 11.00 999.00 30.00 108.4  9.90 999.00    99 99.00 99.00
2018 01 06 04 00     2.0 11.00 999.00 29.90 107.6  9.80 999.00    99 99.00 99.00
2018 01 06 04 30     2.0 11.00 999.00 30.00 108.1  9.90 999.00    99 99.00 99.00
2018 01 06 05 00     2.0 11.00 999.00 30.00 108.4  9.90 999.00    99 99.00 99.00
2018 01 06 05 30     2.0 11.00 999.00 29.80 104.5  9.50 999.00    99 99.00 99.00
2018 01 06 06 00     2.0 10.50 999.00 28.50 107.8 10.00 999.00    99 99.00 99.00
2018 01 06 06 30     2.0  8.40 999.00 23.20 114.2 11.50 999.00    99 99.00 99.00
2018 01 06 07 00     2.0  6.20 999.00 17.90 118.2 13.00 999.00    99 99.00 99.00
2018 01 06 07 30     2.0  5.70 999.00 16.70 117.5 13.20 999.00    99 99.00 99.00
2018 01 06 08 00     2.0  5.90 999.00 17.60 118.8 13.20 999.00    99 99.00 99.00
2018 01 06 08 30     2.0  5.90 999.00 17.50 117.2 13.00 999.00    99 99.00 99.00
2018 01 06 09 00     2.0  6.30 999.00 17.90 114.0 12.50 999.00    99 99.00 99.00
2018 01 06 09 30     2.0  6.30 999.00 18.10 113.5 12.50 999.00    99 99.00 99.00
