#YY  MM DD hh mm   DEPTH  OTMP   COND   SAL   O2% O2PPM  CLCON  TURB    PH    EH
#yr  mo dy hr mn       m  degC  mS/cm   psu     %   ppm   ug/l   FTU     -    mv
2020 01 25 21 00     1.9 12.50 999.00  3.50  96.5 10.10 999.00    21 99.00 99.00
2020 01 25 21 30     1.9 12.60 999.00  3.50  94.3  9.80 999.00    19 99.00 99.00
2020 01 25 22 00     1.9 12.80 999.00  3.80  99.1 10.20 999.00    23 99.00 99.00
2020 01 25 22 30     1.9 12.90 999.00  4.20 102.5 10.60 999.00    18 99.00 99.00
2020 01 25 23 00     2.0 13.40 999.00  5.10 110.2 11.20 999.00    16 99.00 99.00
2020 01 25 23 30     2.0 13.50 999.00  5.40 111.6 11.30 999.00    16 99.00 99.00
2020 01 26 00 00     2.0 13.50 999.00  5.60 111.7 11.30 999.00    11 99.00 99.00
2020 01 26 00 30     2.1 13.40 999.00  5.70 112.0 11.30 999.00    13 99.00 99.00
2020 01 26 01 00     2.1 13.60 999.00 17.10  93.5  8.70 999.00    12 99.00 99.00
2020 01 26 01 30     2.1 14.80 999.00 24.70  90.6  7.90 999.00    13 99.00 99.00
2020 01 26 02 00     2.1 15.30 999.00 26.10  89.4  7.60 999.00    10 99.00 99.00
2020 01 26 02 30     2.2 15.20 999.00 26.10  92.9  8.00 999.00    11 99.00 99.00
2020 01 26 03 00     2.2 15.10 999.00 23.10  95.0  8.30 999.00    13 99.00 99.00
2020 01 26 03 30     2.2 14.20 999.00 17.70 104.4  9.60 999.00    10 99.00 99.00
2020 01 26 04 00     2.2 14.20 999.00 17.20 103.2  9.50 999.00    13 99.00 99.00
2020 01 26 04 30     2.2 13.10 999.00  7.20 109.2 11.00 999.00     9 99.00 99.00
2020 01 26 05 00     2.2 13.20 999.00  7.90 108.6 10.90 999.00     9 99.00 99.00
2020 01 26 05 30     2.2 13.00 999.00  6.60 108.6 11.00 999.00     9 99.00 99.00
2020 01 26 06 00     2.2 13.00 999.00  6.60 107.9 10.90 999.00     9 99.00 99.00
2020 01 26 06 30     2.2 12.90 999.00  5.70 104.2 10.60 999.00     9 99.00 99.00
2020 01 26 07 00     2.2 12.90 999.00  4.90 103.4 10.60 999.00    13 99.00 99.00
2020 01 26 07 30     2.2 12.90 999.00  4.40 103.3 10.60 999.00    16 99.00 99.00
2020 01 26 08 00     2.1 12.50 999.00  4.90 101.7 10.50 999.00    16 99.00 99.00
2020 01 26 08 30     2.1 12.20 999.00  5.10  98.7 10.30 999.00    15 99.00 99.00
2020 01 26 09 00     2.1 12.30 999.00  5.40  99.7 10.30 999.00    14 99.00 99.00
2020 01 26 09 30     2.0 12.30 999.00  6.10  99.4 10.20 999.00    13 99.00 99.00
2020 01 26 10 00     2.0 12.30 999.00  6.40  98.9 10.20 999.00    12 99.00 99.00
2020 01 26 10 30     2.0 12.30 999.00  6.60  99.0 10.20 999.00    14 99.00 99.00
2020 01 26 11 00     1.9 12.20 999.00  5.00  98.5 10.30 999.00    15 99.00 99.00
2020 01 26 11 30     1.9 12.10 999.00  3.70  98.6 10.40 999.00    17 99.00 99.00
2020 01 26 12 00     1.9 12.10 999.00  3.90  98.3 10.30 999.00    20 99.00 99.00
2020 01 26 12 30     1.9 12.10 999.00  3.80  97.7 10.30 999.00    16 99.00 99.00
2020 01 26 13 00     1.9 12.10 999.00  3.80  97.8 10.30 999.00    17 99.00 99.00
2020 01 26 13 30     1.8 12.00 999.00  3.80  97.2 10.20 999.00    16 99.00 99.00
2020 01 26 14 00     1.8 12.00 999.00  3.60  96.3 10.20 999.00    17 99.00 99.00
2020 01 26 14 30     1.8 11.90 999.00  3.40  94.8 10.00 999.00    19 99.00 99.00
2020 01 26 15 00     1.8 11.90 999.00  3.10  93.8  9.90 999.00    19 99.00 99.00
2020 01 26 15 30     1.8 11.90 999.00  2.90  93.2  9.90 999.00    20 99.00 99.00
2020 01 26 16 00     1.8 12.00 999.00  2.70  93.0  9.90 999.00    21 99.00 99.00
2020 01 26 16 30     1.8 12.10 999.00  2.50  93.1  9.90 999.00    20 99.00 99.00
2020 01 26 17 00     1.8 12.10 999.00  2.40  93.4  9.90 999.00    21 99.00 99.00
2020 01 26 17 30     1.8 12.20 999.00  2.30  93.2  9.90 999.00    23 99.00 99.00
2020 01 26 18 00     1.8 12.20 999.00  2.20  93.4  9.90 999.00    20 99.00 99.00
2020 01 26 18 30     1.9 12.20 999.00  2.10  93.4  9.90 999.00    20 99.00 99.00
2020 01 26 19 00     1.9 12.20 999.00  2.00  93.7  9.90 999.00    22 99.00 99.00
2020 01 26 19 30     1.9 12.20 999.00  2.10  93.5  9.90 999.00    25 99.00 99.00
2020 01 26 20 00     1.9 12.20 999.00  2.10  93.2  9.90 999.00    22 99.00 99.00
2020 01 26 20 30     1.9 12.20 999.00  2.10  93.5  9.90 999.00    23 99.00 99.00
2020 01 26 21 00     1.9 12.20 999.00  2.10  92.9  9.80 999.00    23 99.00 99.00
2020 01 26 21 30     2.0 12.20 999.00  2.10  93.4  9.90 999.00    23 99.00 99.00
2020 01 26 22 00     2.0 12.20 999.00  2.10  94.0 10.00 999.00    25 99.00 99.00
2020 01 26 22 30     2.0 12.20 999.00  3.10  95.0 10.00 999.00    19 99.00 99.00
2020 01 26 23 00     2.0 12.30 999.00  4.60  95.9 10.00 999.00    17 99.00 99.00
2020 01 26 23 30     2.0 12.30 999.00  4.50  95.7 10.00 999.00    17 99.00 99.00
2020 01 27 00 00     2.1 13.20 999.00 11.70  94.3  9.20 999.00    14 99.00 99.00
2020 01 27 00 30     2.1 13.30 999.00 13.20  93.8  9.10 999.00    17 99.00 99.00
2020 01 27 01 00     2.2 13.80 999.00 15.90  92.7  8.70 999.00    35 99.00 99.00
2020 01 27 01 30     2.2 14.20 999.00 18.90  91.2  8.30 999.00    41 99.00 99.00
2020 01 27 02 00     2.3 14.10 999.00 18.10  90.8  8.40 999.00    28 99.00 99.00
2020 01 27 02 30     2.2 14.70 999.00 21.30  90.5  8.10 999.00    40 99.00 99.00
2020 01 27 03 00     2.3 15.00 999.00 22.00  89.8  7.90 999.00    34 99.00 99.00
2020 01 27 03 30     2.3 14.80 999.00 21.30  90.6  8.10 999.00    17 99.00 99.00
2020 01 27 04 00     2.3 14.00 999.00 16.60  92.1  8.60 999.00   210 99.00 99.00
2020 01 27 04 30     2.3 13.10 999.00  8.90  95.4  9.50 999.00    15 99.00 99.00
2020 01 27 05 00     2.3 12.30 999.00  4.40  97.2 10.10 999.00    16 99.00 99.00
2020 01 27 05 30     2.3 12.30 999.00  4.10  97.8 10.20 999.00    14 99.00 99.00
2020 01 27 06 00     2.3 12.20 999.00  3.20  97.0 10.20 999.00    33 99.00 99.00
2020 01 27 06 30     2.3 12.10 999.00  2.60  97.4 10.30 999.00    23 99.00 99.00
2020 01 27 07 00     2.3 12.10 999.00  2.10  95.8 10.20 999.00    24 99.00 99.00
2020 01 27 07 30     2.2 12.10 999.00  2.00  95.6 10.10 999.00    25 99.00 99.00
2020 01 27 08 00     2.2 12.20 999.00  2.00  95.5 10.10 999.00    24 99.00 99.00
2020 01 27 08 30     2.2 12.10 999.00  2.00  95.7 10.20 999.00    24 99.00 99.00
2020 01 27 09 00     2.2 12.10 999.00  2.10  96.4 10.20 999.00    27 99.00 99.00
2020 01 27 09 30     2.2 12.20 999.00  2.10  95.9 10.20 999.00    22 99.00 99.00
2020 01 27 10 00     2.1 12.10 999.00  2.10  96.1 10.20 999.00    23 99.00 99.00
2020 01 27 10 30     2.1 12.10 999.00  2.10  96.0 10.20 999.00    24 99.00 99.00
2020 01 27 11 00     2.0 12.10 999.00  2.20  96.1 10.20 999.00    23 99.00 99.00
2020 01 27 11 30     2.0 12.10 999.00  2.20  96.2 10.20 999.00    24 99.00 99.00
2020 01 27 12 00     2.0 12.10 999.00  2.20  96.4 10.20 999.00    24 99.00 99.00
2020 01 27 12 30     2.0 12.10 999.00  2.20  96.5 10.20 999.00    24 99.00 99.00
2020 01 27 13 00     2.0 12.10 999.00  2.20  96.8 10.30 999.00    23 99.00 99.00
2020 01 27 13 30     2.0 12.10 999.00  2.50  96.9 10.30 999.00    23 99.00 99.00
2020 01 27 14 00     1.9 12.10 999.00  2.70  96.9 10.20 999.00    23 99.00 99.00
2020 01 27 14 30     1.9 12.10 999.00  2.70  96.8 10.20 999.00    23 99.00 99.00
2020 01 27 15 00     1.9 12.20 999.00  2.70  97.3 10.30 999.00    23 99.00 99.00
2020 01 27 15 30     1.9 12.20 999.00  2.70  97.0 10.20 999.00    21 99.00 99.00
2020 01 27 16 00     1.9 12.30 999.00  2.70  97.1 10.20 999.00    22 99.00 99.00
2020 01 27 16 30     1.9 12.40 999.00  2.70  97.7 10.30 999.00    23 99.00 99.00
2020 01 27 17 00     1.9 12.40 999.00  2.70  98.3 10.30 999.00    24 99.00 99.00
2020 01 27 17 30     1.9 12.60 999.00  2.70  99.2 10.40 999.00    22 99.00 99.00
2020 01 27 18 00     1.9 12.70 999.00  2.80  99.5 10.40 999.00    23 99.00 99.00
2020 01 27 18 30     1.9 12.80 999.00  2.70  99.6 10.40 999.00    22 99.00 99.00
2020 01 27 19 00     1.9 13.00 999.00  2.80 100.5 10.40 999.00    31 99.00 99.00
2020 01 27 19 30     1.9 13.00 999.00  2.80 101.0 10.50 999.00    22 99.00 99.00
2020 01 27 20 00     2.0 13.00 999.00  2.80 101.0 10.50 999.00    22 99.00 99.00
2020 01 27 20 30     0.7 12.70 999.00 99.00 103.4 11.00 999.00     4 99.00 99.00
2020 01 27 21 00     2.8 13.00 999.00  2.40 104.4 10.80 999.00    25 99.00 99.00
2020 01 27 21 30     2.8 13.10 999.00  2.60 104.3 10.80 999.00    24 99.00 99.00
2020 01 27 22 00     2.8 13.00 999.00  2.60 104.2 10.80 999.00    24 99.00 99.00
2020 01 27 22 30     2.8 13.00 999.00  2.60 104.2 10.80 999.00    24 99.00 99.00
2020 01 27 23 00     2.8 13.00 999.00  2.60 104.2 10.80 999.00    22 99.00 99.00
2020 01 27 23 30     2.9 13.00 999.00  2.60 103.9 10.80 999.00    23 99.00 99.00
2020 01 28 00 00     2.9 12.90 999.00  2.80 105.5 11.00 999.00    24 99.00 99.00
2020 01 28 00 30     2.9 12.80 999.00  3.80 103.0 10.60 999.00    27 99.00 99.00
2020 01 28 01 00     2.9 13.00 999.00  8.00  98.3  9.80 999.00    18 99.00 99.00
2020 01 28 01 30     3.0 13.50 999.00 12.90  95.8  9.20 999.00    13 99.00 99.00
2020 01 28 02 00     3.0 13.80 999.00 16.10  94.0  8.80 999.00    15 99.00 99.00
2020 01 28 02 30     3.0 14.20 999.00 19.10  91.9  8.40 999.00    11 99.00 99.00
2020 01 28 03 00     3.0 14.90 999.00 23.40  89.0  7.80 999.00    57 99.00 99.00
2020 01 28 03 30     3.1 15.30 999.00 25.80  89.1  7.60 999.00    22 99.00 99.00
2020 01 28 04 00     3.1 15.60 999.00 27.40  89.1  7.50 999.00    19 99.00 99.00
2020 01 28 04 30     3.1 15.10 999.00 22.70  92.7  8.10 999.00    11 99.00 99.00
2020 01 28 05 00     3.1 14.20 999.00 16.30  98.6  9.20 999.00    13 99.00 99.00
2020 01 28 05 30     3.1 13.50 999.00  8.90 103.2 10.20 999.00    14 99.00 99.00
2020 01 28 06 00     3.1 13.10 999.00  4.80 106.0 10.80 999.00    16 99.00 99.00
2020 01 28 06 30     3.1 12.90 999.00  4.20 104.8 10.80 999.00    15 99.00 99.00
2020 01 28 07 00     3.1 12.70 999.00  3.10 104.6 10.90 999.00    20 99.00 99.00
2020 01 28 07 30     3.1 12.70 999.00  3.20 104.9 10.90 999.00    19 99.00 99.00
2020 01 28 08 00     3.1 12.60 999.00  3.20 105.0 11.00 999.00    21 99.00 99.00
2020 01 28 08 30     3.1 12.60 999.00  3.00 104.9 11.00 999.00    25 99.00 99.00
2020 01 28 09 00     3.0 12.50 999.00  2.90 104.1 10.90 999.00    20 99.00 99.00
2020 01 28 09 30     3.0 12.30 999.00  2.80 102.9 10.80 999.00    21 99.00 99.00
2020 01 28 10 00     3.0 12.20 999.00  2.70 102.2 10.80 999.00    20 99.00 99.00
2020 01 28 10 30     2.9 12.20 999.00  2.70 102.1 10.80 999.00    22 99.00 99.00
2020 01 28 11 00     2.9 12.00 999.00  2.50 101.4 10.80 999.00    20 99.00 99.00
2020 01 28 11 30     2.9 12.00 999.00  2.50 101.8 10.80 999.00    22 99.00 99.00
2020 01 28 12 00     2.9 12.00 999.00  2.40 101.0 10.70 999.00    21 99.00 99.00
2020 01 28 12 30     2.9 12.00 999.00  2.40 101.1 10.70 999.00    20 99.00 99.00
2020 01 28 13 00     2.8 12.00 999.00  2.40 100.9 10.70 999.00    20 99.00 99.00
2020 01 28 13 30     2.8 12.00 999.00  2.50 101.1 10.70 999.00    20 99.00 99.00
2020 01 28 14 00     2.8 12.00 999.00  2.50 101.1 10.70 999.00    20 99.00 99.00
2020 01 28 14 30     2.8 12.00 999.00  2.80 100.8 10.70 999.00    23 99.00 99.00
2020 01 28 15 00     2.8 12.00 999.00  3.20 100.2 10.60 999.00    18 99.00 99.00
2020 01 28 15 30     2.8 12.00 999.00  3.10 100.4 10.60 999.00    18 99.00 99.00
2020 01 28 16 00     2.8 12.10 999.00  2.90 100.7 10.60 999.00    19 99.00 99.00
2020 01 28 16 30     2.8 12.30 999.00  2.90 100.9 10.60 999.00    18 99.00 99.00
2020 01 28 17 00     2.8 12.40 999.00  2.80 101.2 10.60 999.00    18 99.00 99.00
2020 01 28 17 30     2.8 12.60 999.00  2.70 101.8 10.60 999.00    18 99.00 99.00
2020 01 28 18 00     2.8 12.60 999.00  2.70 101.8 10.60 999.00    18 99.00 99.00
2020 01 28 18 30     2.8 12.60 999.00  2.70 101.6 10.60 999.00    20 99.00 99.00
2020 01 28 19 00     2.8 12.70 999.00  2.80 102.0 10.60 999.00    19 99.00 99.00
2020 01 28 19 30     2.8 12.70 999.00  2.90 101.7 10.60 999.00    20 99.00 99.00
2020 01 28 20 00     2.8 12.70 999.00  2.80 101.6 10.60 999.00    18 99.00 99.00
2020 01 28 20 30     2.8 12.80 999.00  2.80 102.1 10.60 999.00    18 99.00 99.00
2020 01 28 21 00     2.9 12.80 999.00  2.80 102.0 10.60 999.00    19 99.00 99.00
2020 01 28 21 30     2.9 13.00 999.00  3.20 102.0 10.60 999.00    19 99.00 99.00
2020 01 28 22 00     2.9 13.00 999.00  3.30 101.7 10.50 999.00    17 99.00 99.00
2020 01 28 22 30     2.9 13.00 999.00  2.90 102.5 10.60 999.00    18 99.00 99.00
2020 01 28 23 00     2.9 13.10 999.00  2.80 102.6 10.60 999.00    20 99.00 99.00
2020 01 28 23 30     2.9 13.50 999.00  2.80 106.1 10.90 999.00    20 99.00 99.00
2020 01 29 00 00     2.9 13.60 999.00  2.70 107.4 11.00 999.00    19 99.00 99.00
2020 01 29 00 30     2.9 13.80 999.00  2.80 108.6 11.10 999.00    18 99.00 99.00
2020 01 29 01 00     2.9 13.50 999.00  2.80 106.7 10.90 999.00    17 99.00 99.00
2020 01 29 01 30     2.9 13.40 999.00  2.70 105.2 10.80 999.00    18 99.00 99.00
2020 01 29 02 00     3.0 13.30 999.00  2.70 104.2 10.70 999.00    18 99.00 99.00
2020 01 29 02 30     3.0 13.30 999.00  3.40 103.8 10.60 999.00    17 99.00 99.00
2020 01 29 03 00     3.0 14.20 999.00 18.00  96.7  8.90 999.00    12 99.00 99.00
2020 01 29 03 30     3.0 15.40 999.00 27.40  89.3  7.50 999.00     9 99.00 99.00
2020 01 29 04 00     3.0 15.10 999.00 24.40  93.4  8.10 999.00     6 99.00 99.00
2020 01 29 04 30     3.0 15.20 999.00 25.80  90.7  7.80 999.00     6 99.00 99.00
2020 01 29 05 00     3.0 14.90 999.00 22.90  93.6  8.20 999.00    11 99.00 99.00
2020 01 29 05 30     3.0 14.40 999.00 16.00  98.2  9.10 999.00    13 99.00 99.00
2020 01 29 06 00     3.0 14.00 999.00  9.10 101.8  9.90 999.00    14 99.00 99.00
2020 01 29 06 30     3.0 13.80 999.00 10.00 105.8 10.30 999.00    13 99.00 99.00
2020 01 29 07 00     3.1 13.50 999.00  7.40 108.5 10.80 999.00    12 99.00 99.00
2020 01 29 07 30     3.1 13.20 999.00  6.60 106.4 10.70 999.00    13 99.00 99.00
2020 01 29 08 00     3.0 13.20 999.00  3.70 105.0 10.80 999.00    18 99.00 99.00
2020 01 29 08 30     3.0 13.20 999.00  2.80 105.6 10.90 999.00    16 99.00 99.00
2020 01 29 09 00     3.0 12.70 999.00  2.70 102.5 10.70 999.00    19 99.00 99.00
2020 01 29 09 30     3.0 12.60 999.00  2.60 101.8 10.70 999.00    20 99.00 99.00
2020 01 29 10 00     3.0 12.50 999.00  2.60 101.6 10.60 999.00    19 99.00 99.00
2020 01 29 10 30     3.0 12.50 999.00  2.70 101.3 10.60 999.00    18 99.00 99.00
2020 01 29 11 00     3.0 12.60 999.00  3.00 101.7 10.60 999.00    18 99.00 99.00
2020 01 29 11 30     3.0 12.70 999.00  3.10 102.1 10.60 999.00    18 99.00 99.00
2020 01 29 12 00     2.9 12.80 999.00  3.30 101.8 10.60 999.00    16 99.00 99.00
2020 01 29 12 30     3.0 12.80 999.00  3.30 101.8 10.60 999.00    18 99.00 99.00
2020 01 29 13 00     2.9 12.80 999.00  3.30 101.7 10.50 999.00    17 99.00 99.00
2020 01 29 13 30     2.9 12.80 999.00  3.30 101.8 10.60 999.00    37 99.00 99.00
2020 01 29 14 00     2.9 12.80 999.00  3.30 101.7 10.60 999.00    17 99.00 99.00
2020 01 29 14 30     3.0 12.80 999.00  3.20 101.7 10.60 999.00    17 99.00 99.00
2020 01 29 15 00     3.0 12.70 999.00  3.10 101.6 10.60 999.00    17 99.00 99.00
2020 01 29 15 30     3.0 12.70 999.00  3.10 101.6 10.60 999.00    18 99.00 99.00
2020 01 29 16 00     3.0 12.60 999.00  3.00 101.8 10.60 999.00    18 99.00 99.00
2020 01 29 16 30     3.0 12.60 999.00  3.00 102.1 10.70 999.00    19 99.00 99.00
2020 01 29 17 00     3.0 12.70 999.00  2.90 102.8 10.70 999.00    20 99.00 99.00
2020 01 29 17 30     2.9 12.70 999.00  2.90 102.7 10.70 999.00    20 99.00 99.00
2020 01 29 18 00     2.9 12.70 999.00  2.80 103.3 10.80 999.00    19 99.00 99.00
2020 01 29 18 30     2.9 12.80 999.00  2.80 103.2 10.70 999.00    19 99.00 99.00
2020 01 29 19 00     2.9 12.90 999.00  2.80 103.2 10.70 999.00    19 99.00 99.00
2020 01 29 19 30     2.9 12.90 999.00  2.80 103.5 10.70 999.00    20 99.00 99.00
2020 01 29 20 00     2.9 13.00 999.00  2.80 103.8 10.80 999.00    19 99.00 99.00
2020 01 29 20 30     3.0 13.10 999.00  2.80 104.0 10.80 999.00    20 99.00 99.00
2020 01 29 21 00     2.9 13.10 999.00  2.70 103.8 10.70 999.00    27 99.00 99.00
2020 01 29 21 30     2.9 13.00 999.00  2.70 103.6 10.70 999.00    28 99.00 99.00
2020 01 29 22 00     2.9 13.00 999.00  2.70 103.2 10.70 999.00    36 99.00 99.00
2020 01 29 22 30     2.9 12.90 999.00  2.80 103.0 10.70 999.00    31 99.00 99.00
2020 01 29 23 00     2.9 12.90 999.00  2.80 103.1 10.70 999.00    33 99.00 99.00
2020 01 29 23 30     2.9 12.80 999.00  2.80 103.1 10.70 999.00    22 99.00 99.00
2020 01 30 00 00     2.9 12.80 999.00  2.80 103.1 10.70 999.00    20 99.00 99.00
2020 01 30 00 30     2.9 12.80 999.00  2.80 103.1 10.70 999.00    21 99.00 99.00
2020 01 30 01 00     2.9 12.70 999.00  2.80 103.1 10.70 999.00    21 99.00 99.00
2020 01 30 01 30     2.9 12.70 999.00  2.80 103.1 10.80 999.00    21 99.00 99.00
2020 01 30 02 00     2.9 12.60 999.00  2.90 102.7 10.70 999.00    19 99.00 99.00
2020 01 30 02 30     2.9 12.70 999.00  3.50 102.1 10.60 999.00    18 99.00 99.00
2020 01 30 03 00     3.0 12.70 999.00  3.60 102.3 10.60 999.00    17 99.00 99.00
2020 01 30 03 30     3.0 12.80 999.00  4.20 101.9 10.50 999.00    16 99.00 99.00
2020 01 30 04 00     3.0 12.70 999.00  4.10 102.5 10.60 999.00    17 99.00 99.00
2020 01 30 04 30     3.0 12.50 999.00  3.10 103.6 10.80 999.00    24 99.00 99.00
2020 01 30 05 00     3.0 12.60 999.00  4.00 103.4 10.70 999.00    25 99.00 99.00
2020 01 30 05 30     3.0 12.40 999.00  3.10 105.0 11.00 999.00    27 99.00 99.00
2020 01 30 06 00     3.0 12.40 999.00  3.30 104.5 10.90 999.00    27 99.00 99.00
2020 01 30 06 30     3.0 12.30 999.00  3.10 104.8 11.00 999.00    26 99.00 99.00
2020 01 30 07 00     2.9 12.20 999.00  3.00 104.1 11.00 999.00    29 99.00 99.00
2020 01 30 07 30     3.0 12.20 999.00  3.00 103.1 10.90 999.00    24 99.00 99.00
2020 01 30 08 00     3.0 12.30 999.00  3.40 102.9 10.80 999.00    26 99.00 99.00
2020 01 30 08 30     2.9 13.50 999.00 12.60  97.1  9.40 999.00    22 99.00 99.00
2020 01 30 09 00     3.0 13.00 999.00 10.00 101.3 10.00 999.00    21 99.00 99.00
2020 01 30 09 30     3.0 13.00 999.00  9.90 102.4 10.20 999.00    16 99.00 99.00
2020 01 30 10 00     3.0 12.70 999.00  5.30 100.6 10.30 999.00    19 99.00 99.00
2020 01 30 10 30     2.9 12.70 999.00  8.60 101.6 10.20 999.00    18 99.00 99.00
2020 01 30 11 00     3.0 12.70 999.00  9.70 101.6 10.20 999.00    17 99.00 99.00
2020 01 30 11 30     2.9 12.40 999.00  7.10 102.3 10.40 999.00    15 99.00 99.00
2020 01 30 12 00     2.9 12.50 999.00  7.20 101.2 10.30 999.00    16 99.00 99.00
2020 01 30 12 30     2.9 11.80 999.00  3.00 102.8 10.90 999.00    29 99.00 99.00
2020 01 30 13 00     2.9 11.90 999.00  2.90 103.0 10.90 999.00    24 99.00 99.00
2020 01 30 13 30     2.9 11.90 999.00  2.90 103.1 10.90 999.00    24 99.00 99.00
2020 01 30 14 00     2.9 11.90 999.00  3.10 103.2 10.90 999.00    20 99.00 99.00
2020 01 30 14 30     2.9 11.90 999.00  3.20 103.3 10.90 999.00    20 99.00 99.00
2020 01 30 15 00     2.9 12.00 999.00  3.40 103.8 11.00 999.00    19 99.00 99.00
2020 01 30 15 30     2.9 12.10 999.00  4.00 103.9 10.90 999.00    18 99.00 99.00
2020 01 30 16 00     2.9 12.30 999.00  5.10 104.1 10.80 999.00    13 99.00 99.00
2020 01 30 16 30     2.9 12.30 999.00  5.20 104.2 10.80 999.00    12 99.00 99.00
2020 01 30 17 00     2.9 12.40 999.00  5.60 104.6 10.80 999.00    11 99.00 99.00
2020 01 30 17 30     2.9 12.40 999.00  6.10 105.1 10.80 999.00    10 99.00 99.00
2020 01 30 18 00     2.9 12.40 999.00  6.20 105.0 10.80 999.00    10 99.00 99.00
2020 01 30 18 30     2.9 12.50 999.00  6.00 105.0 10.80 999.00    10 99.00 99.00
2020 01 30 19 00     2.9 12.70 999.00  5.80 105.5 10.80 999.00    11 99.00 99.00
2020 01 30 19 30     2.9 12.80 999.00  5.50 106.1 10.80 999.00    11 99.00 99.00
2020 01 30 20 00     2.9 12.90 999.00  5.90 105.8 10.80 999.00    13 99.00 99.00
2020 01 30 20 30     2.9 12.90 999.00  7.10 104.4 10.60 999.00    16 99.00 99.00
2020 01 30 21 00     2.9 13.00 999.00  6.90 104.8 10.60 999.00    16 99.00 99.00
2020 01 30 21 30     2.9 13.20 999.00  8.40 105.3 10.50 999.00    23 99.00 99.00
2020 01 30 22 00     2.9 13.30 999.00  6.20 106.7 10.80 999.00    14 99.00 99.00
2020 01 30 22 30     2.9 13.60 999.00  3.90 111.1 11.30 999.00    13 99.00 99.00
2020 01 30 23 00     2.9 13.30 999.00  3.80 109.8 11.20 999.00    14 99.00 99.00
2020 01 30 23 30     2.9 13.40 999.00  4.20 108.8 11.10 999.00    13 99.00 99.00
2020 01 31 00 00     2.9 13.30 999.00  4.00 108.8 11.10 999.00    13 99.00 99.00
2020 01 31 00 30     3.0 13.10 999.00  3.80 108.2 11.10 999.00    13 99.00 99.00
2020 01 31 01 00     2.9 13.30 999.00  4.10 108.2 11.10 999.00    12 99.00 99.00
2020 01 31 01 30     2.9 13.10 999.00  3.70 108.2 11.10 999.00    13 99.00 99.00
2020 01 31 02 00     3.0 13.10 999.00  4.00 108.0 11.10 999.00    14 99.00 99.00
2020 01 31 02 30     3.0 13.10 999.00  3.80 108.0 11.10 999.00    13 99.00 99.00
2020 01 31 03 00     2.9 13.00 999.00  3.90 106.7 11.00 999.00    12 99.00 99.00
2020 01 31 03 30     2.9 12.90 999.00  3.70 106.4 11.00 999.00    12 99.00 99.00
2020 01 31 04 00     2.9 12.90 999.00  3.60 106.2 11.00 999.00    12 99.00 99.00
2020 01 31 04 30     2.9 12.90 999.00  3.60 106.3 11.00 999.00    12 99.00 99.00
2020 01 31 05 00     2.9 12.80 999.00  3.50 105.9 11.00 999.00    12 99.00 99.00
2020 01 31 05 30     2.9 12.80 999.00  3.40 105.9 11.00 999.00    13 99.00 99.00
2020 01 31 06 00     2.9 12.80 999.00  3.40 105.8 11.00 999.00    13 99.00 99.00
2020 01 31 06 30     2.9 12.80 999.00  3.30 105.6 11.00 999.00    13 99.00 99.00
2020 01 31 07 00     2.9 12.80 999.00  3.30 105.5 11.00 999.00    13 99.00 99.00
2020 01 31 07 30     2.9 12.80 999.00  3.30 105.7 11.00 999.00    13 99.00 99.00
2020 01 31 08 00     2.9 12.80 999.00  3.20 105.9 11.00 999.00    13 99.00 99.00
2020 01 31 08 30     2.9 12.80 999.00  3.30 105.7 11.00 999.00    13 99.00 99.00
2020 01 31 09 00     2.9 12.80 999.00  3.30 105.7 11.00 999.00    13 99.00 99.00
2020 01 31 09 30     2.9 12.70 999.00  3.30 105.5 11.00 999.00    14 99.00 99.00
2020 01 31 10 00     2.9 12.80 999.00  3.40 105.7 11.00 999.00    13 99.00 99.00
2020 01 31 10 30     2.9 12.80 999.00  3.60 105.7 10.90 999.00    13 99.00 99.00
2020 01 31 11 00     2.9 12.80 999.00  3.40 105.6 11.00 999.00    14 99.00 99.00
2020 01 31 11 30     2.9 12.70 999.00  3.40 105.4 11.00 999.00    14 99.00 99.00
2020 01 31 12 00     2.9 12.60 999.00  3.30 105.2 11.00 999.00    14 99.00 99.00
2020 01 31 12 30     2.8 12.60 999.00  3.30 105.1 11.00 999.00    14 99.00 99.00
2020 01 31 13 00     2.8 12.50 999.00  3.20 104.9 11.00 999.00    13 99.00 99.00
2020 01 31 13 30     2.8 12.50 999.00  3.20 104.8 11.00 999.00    13 99.00 99.00
2020 01 31 14 00     2.8 12.40 999.00  3.40 104.6 10.90 999.00    13 99.00 99.00
2020 01 31 14 30     2.8 12.40 999.00  3.40 104.4 10.90 999.00    13 99.00 99.00
2020 01 31 15 00     2.9 12.40 999.00  3.50 104.5 10.90 999.00    13 99.00 99.00
2020 01 31 16 00     2.9 12.40 999.00  3.60 104.3 10.90 999.00    12 99.00 99.00
2020 01 31 16 30     2.9 12.40 999.00  3.60 104.4 10.90 999.00    12 99.00 99.00
2020 01 31 17 00     2.9 12.60 999.00  4.30 104.6 10.80 999.00    12 99.00 99.00
2020 01 31 17 30     2.9 13.10 999.00 12.00 100.9  9.80 999.00    12 99.00 99.00
2020 01 31 18 00     2.9 13.20 999.00 12.00 101.0  9.80 999.00    11 99.00 99.00
2020 01 31 18 30     2.9 13.50 999.00 17.00  97.8  9.20 999.00    14 99.00 99.00
