#YY  MM DD hh mm   DEPTH  OTMP   COND   SAL   O2% O2PPM  CLCON  TURB    PH    EH
#yr  mo dy hr mn       m  degC  mS/cm   psu     %   ppm   ug/l   FTU     -    mv
2012 01 01 11 30     0.1 14.80 999.00 12.70 107.3 10.10 999.00    99 99.00 99.00
2012 01 01 12 00     0.1 15.00 999.00 13.00 109.1 10.20 999.00    99 99.00 99.00
2012 01 01 12 30     0.1 15.10 999.00 14.50 105.7  9.70 999.00    99 99.00 99.00
2012 01 01 13 00     0.1 15.10 999.00 14.40 104.3  9.60 999.00    99 99.00 99.00
2012 01 01 13 30     0.1 15.00 999.00 13.40 107.9 10.00 999.00    99 99.00 99.00
2012 01 01 14 00     0.1 15.20 999.00 16.20 103.4  9.40 999.00    99 99.00 99.00
2012 01 01 14 30     0.1 15.20 999.00 17.60 101.3  9.10 999.00    99 99.00 99.00
2012 01 01 15 00     0.1 15.30 999.00 17.70 102.4  9.20 999.00    99 99.00 99.00
2012 01 01 15 30     0.1 15.30 999.00 18.30  99.8  8.90 999.00    99 99.00 99.00
2012 01 01 16 00     0.1 15.30 999.00 18.20 100.8  9.00 999.00    99 99.00 99.00
2012 01 01 16 30     0.1 15.30 999.00 18.00 100.4  9.00 999.00    99 99.00 99.00
2012 01 01 17 00     0.1 15.40 999.00 18.90  98.5  8.80 999.00    99 99.00 99.00
2012 01 01 17 30     0.1 15.30 999.00 17.40 102.9  9.30 999.00    99 99.00 99.00
2012 01 01 18 00     0.2 15.50 999.00 19.80 101.1  8.90 999.00    99 99.00 99.00
2012 01 01 18 30     0.2 15.60 999.00 18.60 103.8  9.20 999.00    99 99.00 99.00
2012 01 01 19 00     0.2 15.70 999.00 19.90 103.7  9.10 999.00    99 99.00 99.00
2012 01 01 19 30     0.2 15.90 999.00 19.20 106.9  9.40 999.00    99 99.00 99.00
2012 01 01 20 00     0.2 16.10 999.00 20.10 107.0  9.30 999.00    99 99.00 99.00
2012 01 01 20 30     0.2 16.30 999.00 18.90 109.9  9.60 999.00    99 99.00 99.00
2012 01 01 21 00     0.2 16.40 999.00 19.50 109.3  9.50 999.00    99 99.00 99.00
2012 01 01 21 30     0.2 16.80 999.00 17.60 113.7  9.90 999.00    99 99.00 99.00
2012 01 01 22 00     0.2 17.00 999.00 17.70 115.5 10.00 999.00    99 99.00 99.00
2012 01 01 22 30     0.2 17.20 999.00 17.90 116.1 10.00 999.00    99 99.00 99.00
2012 01 01 23 00     0.3 17.40 999.00 17.70 116.4 10.00 999.00    99 99.00 99.00
2012 01 01 23 30     0.2 17.40 999.00 17.60 116.0 10.00 999.00    99 99.00 99.00
2012 01 02 00 00     0.3 17.30 999.00 17.60 114.3  9.90 999.00    99 99.00 99.00
2012 01 02 00 30     0.2 17.20 999.00 17.90 114.5  9.90 999.00    99 99.00 99.00
2012 01 02 01 00     0.2 17.20 999.00 18.00 113.4  9.80 999.00    99 99.00 99.00
2012 01 02 01 30     0.2 17.10 999.00 18.00 111.7  9.70 999.00    99 99.00 99.00
2012 01 02 02 00     0.2 17.00 999.00 18.10 110.5  9.60 999.00    99 99.00 99.00
2012 01 02 02 30     0.2 16.90 999.00 18.20 108.7  9.40 999.00    99 99.00 99.00
2012 01 02 03 00     0.1 16.80 999.00 18.20 107.7  9.40 999.00    99 99.00 99.00
2012 01 02 03 30     0.1 16.60 999.00 18.20 105.8  9.20 999.00    99 99.00 99.00
2012 01 02 04 00     0.1 15.60 999.00 19.20 106.1  9.40 999.00    99 99.00 99.00
2012 01 02 04 30     0.1 15.20 999.00 19.60 103.6  9.20 999.00    99 99.00 99.00
2012 01 02 05 00     0.0 15.00 999.00 20.00 100.6  9.00 999.00    99 99.00 99.00
2012 01 02 05 30     0.0 14.90 999.00 20.10 100.3  9.00 999.00    99 99.00 99.00
2012 01 02 18 00     0.0 12.20 999.00 19.10 102.9  9.80 999.00    99 99.00 99.00
2012 01 02 18 30     0.1 12.40 999.00 18.90 104.7  9.90 999.00    99 99.00 99.00
2012 01 02 19 00     0.1 12.60 999.00 18.90 104.5  9.90 999.00    99 99.00 99.00
2012 01 02 19 30     0.1 12.70 999.00 18.90 105.3  9.90 999.00    99 99.00 99.00
2012 01 02 20 00     0.1 12.90 999.00 19.10 107.0 10.00 999.00    99 99.00 99.00
2012 01 02 20 30     0.1 12.90 999.00 19.10 105.1  9.90 999.00    99 99.00 99.00
2012 01 02 21 00     0.1 13.10 999.00 19.20 107.6 10.00 999.00    99 99.00 99.00
2012 01 02 21 30     0.1 14.10 999.00 21.30 106.9  9.70 999.00    99 99.00 99.00
2012 01 02 22 00     0.1 14.30 999.00 21.70 106.4  9.50 999.00    99 99.00 99.00
2012 01 02 22 30     0.1 14.30 999.00 21.80 107.6  9.60 999.00    99 99.00 99.00
2012 01 02 23 00     0.1 14.40 999.00 22.50 106.3  9.50 999.00    99 99.00 99.00
2012 01 02 23 30     0.1 13.20 999.00 19.00 109.5 10.20 999.00    99 99.00 99.00
2012 01 03 00 00     0.1 13.00 999.00 19.00 108.3 10.10 999.00    99 99.00 99.00
2012 01 03 00 30     0.1 12.90 999.00 18.60 107.4 10.10 999.00    99 99.00 99.00
2012 01 03 01 00     0.1 13.30 999.00 20.00 105.5  9.80 999.00    99 99.00 99.00
2012 01 03 01 30     0.1 12.80 999.00 18.50 106.0 10.00 999.00    99 99.00 99.00
2012 01 03 02 00     0.1 12.70 999.00 18.50 105.0  9.90 999.00    99 99.00 99.00
2012 01 03 02 30     0.1 12.60 999.00 18.50 104.0  9.90 999.00    99 99.00 99.00
2012 01 03 03 00     0.1 12.50 999.00 18.40 103.6  9.80 999.00    99 99.00 99.00
2012 01 03 03 30     0.0 12.50 999.00 18.40 103.0  9.80 999.00    99 99.00 99.00
2012 01 03 04 00     0.0 12.40 999.00 18.40 102.4  9.80 999.00    99 99.00 99.00
2012 01 03 23 00     0.0 11.30 999.00 21.00 106.8 10.20 999.00    99 99.00 99.00
2012 01 03 23 30     0.0 11.00 999.00 21.70 107.6 10.30 999.00    99 99.00 99.00
2012 01 04 00 00     0.0 12.60 999.00 25.90 102.1  9.20 999.00    99 99.00 99.00
2012 01 04 00 30     0.0 12.20 999.00 25.20 101.8  9.30 999.00    99 99.00 99.00
2012 01 04 01 00     0.0  9.90 999.00 19.40 108.0 10.80 999.00    99 99.00 99.00
2012 01 04 01 30     0.0 10.00 999.00 19.30 108.1 10.80 999.00    99 99.00 99.00
2012 01 04 02 00     0.0  9.90 999.00 18.90 107.4 10.80 999.00    99 99.00 99.00
2012 01 04 02 30     0.0  9.90 999.00 19.00 107.2 10.70 999.00    99 99.00 99.00
2012 01 04 19 30     0.0 14.10 999.00 27.90  93.9  8.10 999.00    99 99.00 99.00
2012 01 04 20 00     0.0 14.40 999.00 28.80  95.9  8.20 999.00    99 99.00 99.00
2012 01 04 20 30     0.1 14.40 999.00 28.40  96.6  8.30 999.00    99 99.00 99.00
2012 01 04 21 00     0.1 14.60 999.00 29.40  97.7  8.30 999.00    99 99.00 99.00
2012 01 04 21 30     0.1 14.50 999.00 29.10  96.5  8.20 999.00    99 99.00 99.00
2012 01 04 22 00     0.2 14.20 999.00 27.40  99.2  8.60 999.00    99 99.00 99.00
2012 01 04 22 30     0.2 13.30 999.00 23.70 104.2  9.40 999.00    99 99.00 99.00
2012 01 04 23 00     0.2 13.00 999.00 22.40 104.6  9.60 999.00    99 99.00 99.00
2012 01 04 23 30     0.2 12.70 999.00 21.00 108.7 10.10 999.00    99 99.00 99.00
2012 01 05 00 00     0.3 12.30 999.00 19.80 110.5 10.40 999.00    99 99.00 99.00
2012 01 05 00 30     0.3 12.40 999.00 20.80 108.8 10.20 999.00    99 99.00 99.00
2012 01 05 01 00     0.3 12.00 999.00 19.80 107.2 10.20 999.00    99 99.00 99.00
2012 01 05 01 30     0.3 11.10 999.00 17.20 110.5 10.90 999.00    99 99.00 99.00
2012 01 05 02 00     0.3 10.80 999.00 17.00 111.6 11.10 999.00    99 99.00 99.00
2012 01 05 02 30     0.3 10.70 999.00 17.10 111.9 11.10 999.00    99 99.00 99.00
2012 01 05 03 00     0.2 10.70 999.00 17.30 111.7 11.10 999.00    99 99.00 99.00
2012 01 05 03 30     0.2 10.60 999.00 17.20 110.6 11.00 999.00    99 99.00 99.00
2012 01 05 04 00     0.2 10.60 999.00 17.20 110.0 11.00 999.00    99 99.00 99.00
2012 01 05 04 30     0.2 10.70 999.00 17.20 109.0 10.90 999.00    99 99.00 99.00
2012 01 05 05 00     0.1 10.70 999.00 17.20 108.2 10.80 999.00    99 99.00 99.00
2012 01 05 05 30     0.1 10.70 999.00 17.20 108.3 10.80 999.00    99 99.00 99.00
2012 01 05 06 00     0.1 10.70 999.00 17.30 107.1 10.70 999.00    99 99.00 99.00
2012 01 05 06 30     0.0 11.10 999.00 17.40 102.3 10.10 999.00    99 99.00 99.00
2012 01 05 07 00     0.0 11.60 999.00 19.00 100.4  9.70 999.00    99 99.00 99.00
2012 01 05 20 00     0.0 12.80 999.00 17.60 108.5 10.30 999.00    99 99.00 99.00
2012 01 05 20 30     0.1 13.00 999.00 18.20 109.9 10.30 999.00    99 99.00 99.00
2012 01 05 21 00     0.1 13.20 999.00 18.40 111.2 10.40 999.00    99 99.00 99.00
2012 01 05 21 30     0.1 13.30 999.00 18.00 113.0 10.60 999.00    99 99.00 99.00
2012 01 05 22 00     0.1 13.30 999.00 17.00 118.0 11.10 999.00    99 99.00 99.00
2012 01 05 22 30     0.2 13.20 999.00 16.90 117.4 11.10 999.00    99 99.00 99.00
2012 01 05 23 00     0.2 13.20 999.00 16.70 117.4 11.10 999.00    99 99.00 99.00
2012 01 05 23 30     0.2 13.20 999.00 17.10 116.4 11.00 999.00    99 99.00 99.00
2012 01 06 00 00     0.3 13.40 999.00 19.20 112.9 10.50 999.00    99 99.00 99.00
2012 01 06 00 30     0.3 13.50 999.00 21.10 110.9 10.10 999.00    99 99.00 99.00
2012 01 06 01 00     0.3 13.60 999.00 21.90 108.9  9.90 999.00    99 99.00 99.00
2012 01 06 01 30     0.3 13.70 999.00 23.20 104.9  9.40 999.00    99 99.00 99.00
2012 01 06 02 00     0.3 13.20 999.00 18.30 110.3 10.30 999.00    99 99.00 99.00
2012 01 06 02 30     0.3 13.00 999.00 16.70 114.1 10.90 999.00    99 99.00 99.00
2012 01 06 03 00     0.3 12.90 999.00 16.10 114.6 11.00 999.00    99 99.00 99.00
2012 01 06 03 30     0.3 12.90 999.00 16.00 113.3 10.80 999.00    99 99.00 99.00
2012 01 06 04 00     0.2 12.80 999.00 16.00 113.8 10.90 999.00    99 99.00 99.00
2012 01 06 04 30     0.2 12.70 999.00 15.90 113.3 10.90 999.00    99 99.00 99.00
2012 01 06 05 00     0.2 12.60 999.00 15.90 112.5 10.80 999.00    99 99.00 99.00
2012 01 06 05 30     0.2 12.60 999.00 15.80 112.1 10.80 999.00    99 99.00 99.00
2012 01 06 06 00     0.1 12.70 999.00 15.80 107.5 10.40 999.00    99 99.00 99.00
2012 01 06 06 30     0.1 12.30 999.00 16.60 107.0 10.30 999.00    99 99.00 99.00
2012 01 06 07 00     0.1 12.40 999.00 19.00 105.2 10.00 999.00    99 99.00 99.00
2012 01 06 07 30     0.1 12.50 999.00 20.00 104.8  9.90 999.00    99 99.00 99.00
2012 01 06 08 00     0.0 12.10 999.00 17.30 107.2 10.40 999.00    99 99.00 99.00
2012 01 06 08 30     0.0 12.00 999.00 16.00 108.1 10.50 999.00    99 99.00 99.00
2012 01 06 19 00     0.0 12.60 999.00 13.90 112.9 11.00 999.00    99 99.00 99.00
2012 01 06 19 30     0.1 13.30 999.00 17.90 109.6 10.30 999.00    99 99.00 99.00
2012 01 06 20 00     0.1 13.90 999.00 22.20 106.0  9.60 999.00    99 99.00 99.00
2012 01 06 20 30     0.1 14.20 999.00 24.40 104.3  9.20 999.00    99 99.00 99.00
2012 01 06 21 00     0.2 14.50 999.00 26.30 104.2  9.00 999.00    99 99.00 99.00
2012 01 06 21 30     0.2 14.50 999.00 25.50 104.4  9.10 999.00    99 99.00 99.00
2012 01 06 22 00     0.2 14.70 999.00 26.40 103.3  8.90 999.00    99 99.00 99.00
2012 01 06 22 30     0.2 14.70 999.00 25.60 106.2  9.20 999.00    99 99.00 99.00
2012 01 06 23 00     0.3 14.60 999.00 23.90 107.4  9.40 999.00    99 99.00 99.00
2012 01 06 23 30     0.3 14.60 999.00 22.80 110.5  9.80 999.00    99 99.00 99.00
2012 01 07 00 00     0.3 14.80 999.00 25.40 108.2  9.40 999.00    99 99.00 99.00
2012 01 07 00 30     0.4 15.00 999.00 26.90 106.1  9.10 999.00    99 99.00 99.00
2012 01 07 01 00     0.4 15.00 999.00 26.50 104.0  8.90 999.00    99 99.00 99.00
2012 01 07 01 30     0.4 15.10 999.00 27.60 102.1  8.70 999.00    99 99.00 99.00
2012 01 07 02 00     0.4 14.60 999.00 23.90 107.4  9.40 999.00    99 99.00 99.00
2012 01 07 02 30     0.4 13.80 999.00 17.20 117.8 11.00 999.00    99 99.00 99.00
2012 01 07 03 00     0.4 13.70 999.00 16.40 118.3 11.10 999.00    99 99.00 99.00
2012 01 07 03 30     0.4 13.80 999.00 17.30 115.2 10.70 999.00    99 99.00 99.00
2012 01 07 04 00     0.4 13.70 999.00 17.40 115.3 10.70 999.00    99 99.00 99.00
2012 01 07 04 30     0.3 13.50 999.00 16.80 113.6 10.70 999.00    99 99.00 99.00
2012 01 07 05 00     0.3 13.50 999.00 16.50 113.8 10.70 999.00    99 99.00 99.00
2012 01 07 05 30     0.3 13.50 999.00 16.70 112.5 10.60 999.00    99 99.00 99.00
2012 01 07 06 00     0.2 13.40 999.00 16.80 112.0 10.50 999.00    99 99.00 99.00
2012 01 07 06 30     0.2 13.40 999.00 17.00 110.3 10.40 999.00    99 99.00 99.00
2012 01 07 07 00     0.2 13.40 999.00 20.20 105.9  9.80 999.00    99 99.00 99.00
2012 01 07 07 30     0.1 13.40 999.00 22.30 104.7  9.50 999.00    99 99.00 99.00
2012 01 07 08 00     0.1 13.50 999.00 22.70 102.6  9.30 999.00    99 99.00 99.00
2012 01 07 08 30     0.1 13.30 999.00 20.80 105.7  9.70 999.00    99 99.00 99.00
2012 01 07 09 00     0.1 13.00 999.00 15.90 112.1 10.70 999.00    99 99.00 99.00
2012 01 07 09 30     0.0 12.80 999.00 14.00 113.7 11.00 999.00    99 99.00 99.00
2012 01 07 19 30     0.0 13.40 999.00 11.70 117.1 11.40 999.00    99 99.00 99.00
2012 01 07 20 00     0.0 14.00 999.00 15.90 118.3 11.10 999.00    99 99.00 99.00
2012 01 07 20 30     0.1 14.50 999.00 17.90 115.6 10.60 999.00    99 99.00 99.00
2012 01 07 21 00     0.1 14.60 999.00 18.20 116.2 10.60 999.00    99 99.00 99.00
2012 01 07 21 30     0.1 14.90 999.00 18.50 117.3 10.60 999.00    99 99.00 99.00
2012 01 07 22 00     0.2 15.10 999.00 19.40 116.8 10.40 999.00    99 99.00 99.00
2012 01 07 22 30     0.2 15.10 999.00 20.20 116.0 10.30 999.00    99 99.00 99.00
2012 01 07 23 00     0.3 15.20 999.00 20.70 116.7 10.30 999.00    99 99.00 99.00
2012 01 07 23 30     0.3 15.20 999.00 21.70 115.2 10.10 999.00    99 99.00 99.00
2012 01 08 00 00     0.3 15.20 999.00 20.80 116.3 10.30 999.00    99 99.00 99.00
2012 01 08 00 30     0.4 15.20 999.00 21.00 115.5 10.20 999.00    99 99.00 99.00
2012 01 08 01 00     0.4 15.20 999.00 22.10 113.2  9.90 999.00    99 99.00 99.00
2012 01 08 01 30     0.4 15.10 999.00 21.60 114.0 10.00 999.00    99 99.00 99.00
2012 01 08 02 00     0.5 15.20 999.00 22.50 111.0  9.70 999.00    99 99.00 99.00
2012 01 08 02 30     0.5 15.10 999.00 21.50 112.7  9.90 999.00    99 99.00 99.00
2012 01 08 03 00     0.5 15.00 999.00 20.70 113.1 10.00 999.00    99 99.00 99.00
2012 01 08 03 30     0.5 15.00 999.00 20.80 112.8 10.00 999.00    99 99.00 99.00
2012 01 08 04 00     0.5 14.80 999.00 18.90 112.4 10.10 999.00    99 99.00 99.00
2012 01 08 04 30     0.5 14.60 999.00 16.60 112.5 10.30 999.00    99 99.00 99.00
2012 01 08 05 00     0.5 14.50 999.00 16.30 114.8 10.60 999.00    99 99.00 99.00
2012 01 08 05 30     0.4 14.60 999.00 16.50 114.9 10.60 999.00    99 99.00 99.00
2012 01 08 06 00     0.4 14.60 999.00 16.60 111.8 10.30 999.00    99 99.00 99.00
2012 01 08 06 30     0.4 14.60 999.00 16.80 114.4 10.50 999.00    99 99.00 99.00
2012 01 08 07 00     0.3 14.20 999.00 17.60 109.9 10.10 999.00    99 99.00 99.00
2012 01 08 07 30     0.3 14.00 999.00 19.50 107.3  9.80 999.00    99 99.00 99.00
2012 01 08 08 00     0.2 14.20 999.00 22.00 106.3  9.50 999.00    99 99.00 99.00
2012 01 08 08 30     0.2 14.00 999.00 20.70 107.2  9.70 999.00    99 99.00 99.00
2012 01 08 09 00     0.2 13.60 999.00 15.90 114.3 10.80 999.00    99 99.00 99.00
2012 01 08 09 30     0.2 13.40 999.00 13.60 117.4 11.30 999.00    99 99.00 99.00
2012 01 08 10 00     0.2 13.10 999.00 11.20 120.1 11.80 999.00    99 99.00 99.00
2012 01 08 10 30     0.1 13.10 999.00 11.20 120.5 11.80 999.00    99 99.00 99.00
2012 01 08 11 00     0.1 13.00 999.00 11.00 120.1 11.80 999.00    99 99.00 99.00
2012 01 08 11 30     0.1 13.10 999.00 11.20 120.9 11.90 999.00    99 99.00 99.00
2012 01 08 12 00     0.0 13.00 999.00 11.40 120.5 11.80 999.00    99 99.00 99.00
2012 01 08 12 30     0.0 12.90 999.00 11.20 120.1 11.80 999.00    99 99.00 99.00
2012 01 08 18 30     0.0 14.00 999.00 16.40 117.0 10.90 999.00    99 99.00 99.00
2012 01 08 19 00     0.0 14.00 999.00 16.50 118.3 11.00 999.00    99 99.00 99.00
2012 01 08 19 30     0.0 14.00 999.00 16.10 118.6 11.10 999.00    99 99.00 99.00
2012 01 08 20 00     0.1 13.90 999.00 14.90 121.1 11.40 999.00    99 99.00 99.00
2012 01 08 20 30     0.1 14.10 999.00 16.80 119.3 11.10 999.00    99 99.00 99.00
2012 01 08 21 00     0.1 14.40 999.00 16.30 120.9 11.20 999.00    99 99.00 99.00
2012 01 08 21 30     0.1 14.70 999.00 16.70 122.0 11.20 999.00    99 99.00 99.00
2012 01 08 22 00     0.2 15.00 999.00 20.90 114.7 10.20 999.00    99 99.00 99.00
2012 01 08 22 30     0.2 15.30 999.00 24.10 109.9  9.50 999.00    99 99.00 99.00
2012 01 08 23 00     0.1 15.50 999.00 24.90 109.9  9.40 999.00    99 99.00 99.00
2012 01 08 23 30     0.2 15.70 999.00 25.90 107.5  9.10 999.00    99 99.00 99.00
2012 01 09 00 00     0.3 15.90 999.00 26.90 107.9  9.10 999.00    99 99.00 99.00
2012 01 09 00 30     0.3 16.00 999.00 27.10 107.0  9.00 999.00    99 99.00 99.00
2012 01 09 01 00     0.3 16.10 999.00 27.80 107.4  8.90 999.00    99 99.00 99.00
2012 01 09 01 30     0.4 16.10 999.00 28.10 106.8  8.90 999.00    99 99.00 99.00
2012 01 09 02 00     0.4 16.10 999.00 28.60 105.5  8.70 999.00    99 99.00 99.00
2012 01 09 02 30     0.4 16.10 999.00 28.60 104.3  8.60 999.00    99 99.00 99.00
2012 01 09 03 00     0.4 16.10 999.00 28.80 103.8  8.60 999.00    99 99.00 99.00
2012 01 09 03 30     0.4 16.10 999.00 23.60 109.0  9.30 999.00    99 99.00 99.00
2012 01 09 04 00     0.4 16.00 999.00 19.20 115.2 10.10 999.00    99 99.00 99.00
2012 01 09 04 30     0.4 15.90 999.00 17.60 117.0 10.40 999.00    99 99.00 99.00
2012 01 09 05 00     0.4 15.90 999.00 17.80 116.7 10.40 999.00    99 99.00 99.00
2012 01 09 05 30     0.4 15.90 999.00 18.10 117.7 10.40 999.00    99 99.00 99.00
2012 01 09 06 00     0.4 15.80 999.00 17.80 115.1 10.20 999.00    99 99.00 99.00
2012 01 09 06 30     0.3 15.20 999.00 17.10 116.5 10.50 999.00    99 99.00 99.00
2012 01 09 07 00     0.3 15.80 999.00 18.00 114.1 10.20 999.00    99 99.00 99.00
2012 01 09 07 30     0.3 14.60 999.00 16.60 114.6 10.50 999.00    99 99.00 99.00
2012 01 09 08 00     0.2 14.00 999.00 15.10 116.8 11.00 999.00    99 99.00 99.00
2012 01 09 08 30     0.2 13.90 999.00 14.10 117.6 11.10 999.00    99 99.00 99.00
2012 01 09 09 00     0.2 13.90 999.00 13.70 118.3 11.20 999.00    99 99.00 99.00
2012 01 09 09 30     0.1 14.00 999.00 12.20 119.5 11.40 999.00    99 99.00 99.00
2012 01 09 10 00     0.1 14.00 999.00 10.20 121.4 11.80 999.00    99 99.00 99.00
2012 01 09 10 30     0.1 14.00 999.00  9.50 121.9 11.90 999.00    99 99.00 99.00
2012 01 09 11 00     0.0 14.00 999.00  9.70 122.8 11.90 999.00    99 99.00 99.00
2012 01 09 11 30     0.0 14.10 999.00  9.30 123.3 12.00 999.00    99 99.00 99.00
2012 01 09 19 00     0.0 14.60 999.00 13.50 118.8 11.10 999.00    99 99.00 99.00
2012 01 09 19 30     0.0 14.70 999.00 13.50 120.4 11.30 999.00    99 99.00 99.00
2012 01 09 20 00     0.1 14.70 999.00 13.50 120.2 11.20 999.00    99 99.00 99.00
2012 01 09 20 30     0.1 14.80 999.00 14.10 119.6 11.10 999.00    99 99.00 99.00
2012 01 09 21 00     0.1 14.90 999.00 13.30 116.4 10.80 999.00    99 99.00 99.00
2012 01 09 21 30     0.1 15.30 999.00 19.30 116.2 10.30 999.00    99 99.00 99.00
2012 01 09 22 00     0.1 15.80 999.00 24.10 109.1  9.30 999.00    99 99.00 99.00
2012 01 09 22 30     0.2 15.90 999.00 25.00 106.9  9.10 999.00    99 99.00 99.00
2012 01 09 23 00     0.2 15.90 999.00 25.80 105.3  8.90 999.00    99 99.00 99.00
2012 01 09 23 30     0.2 16.00 999.00 26.10 104.1  8.80 999.00    99 99.00 99.00
2012 01 10 00 00     0.3 16.10 999.00 27.10 106.8  8.90 999.00    99 99.00 99.00
2012 01 10 00 30     0.3 16.10 999.00 27.20 105.9  8.90 999.00    99 99.00 99.00
2012 01 10 01 00     0.3 16.10 999.00 27.50 105.0  8.80 999.00    99 99.00 99.00
2012 01 10 01 30     0.4 16.10 999.00 27.80 103.9  8.70 999.00    99 99.00 99.00
2012 01 10 02 00     0.4 16.10 999.00 28.10 103.3  8.60 999.00    99 99.00 99.00
2012 01 10 02 30     0.4 16.10 999.00 28.20 102.6  8.50 999.00    99 99.00 99.00
2012 01 10 03 00     0.4 16.10 999.00 28.20 102.5  8.50 999.00    99 99.00 99.00
2012 01 10 03 30     0.4 16.10 999.00 27.80 103.2  8.60 999.00    99 99.00 99.00
2012 01 10 04 00     0.5 16.10 999.00 27.80 102.5  8.50 999.00    99 99.00 99.00
2012 01 10 04 30     0.5 16.00 999.00 23.50 108.5  9.30 999.00    99 99.00 99.00
2012 01 10 05 00     0.5 16.00 999.00 21.30 115.6 10.00 999.00    99 99.00 99.00
2012 01 10 05 30     0.3 15.90 999.00 19.20 113.6 10.00 999.00    99 99.00 99.00
2012 01 10 06 00     0.5 16.00 999.00 20.20 114.5 10.00 999.00    99 99.00 99.00
2012 01 10 06 30     0.4 16.00 999.00 21.00 113.7  9.90 999.00    99 99.00 99.00
2012 01 10 07 00     0.4 15.60 999.00 21.30 109.4  9.60 999.00    99 99.00 99.00
2012 01 10 07 30     0.4 14.70 999.00 18.90 109.7  9.90 999.00    99 99.00 99.00
2012 01 10 08 00     0.4 14.70 999.00 18.30 110.4 10.00 999.00    99 99.00 99.00
2012 01 10 08 30     0.3 14.40 999.00 13.50 116.8 11.00 999.00    99 99.00 99.00
2012 01 10 09 00     0.3 14.40 999.00 13.40 115.9 10.90 999.00    99 99.00 99.00
2012 01 10 09 30     0.3 14.50 999.00 13.40 114.6 10.80 999.00    99 99.00 99.00
2012 01 10 10 00     0.2 14.70 999.00 12.60 114.4 10.80 999.00    99 99.00 99.00
2012 01 10 10 30     0.2 14.90 999.00 12.40 113.5 10.60 999.00    99 99.00 99.00
2012 01 10 11 00     0.2 14.90 999.00 13.30 112.7 10.50 999.00    99 99.00 99.00
2012 01 10 11 30     0.2 15.00 999.00 13.60 111.7 10.40 999.00    99 99.00 99.00
2012 01 10 12 00     0.1 14.90 999.00 13.80 112.0 10.40 999.00    99 99.00 99.00
2012 01 10 12 30     0.1 14.90 999.00 13.90 111.8 10.40 999.00    99 99.00 99.00
2012 01 10 13 00     0.1 15.00 999.00 14.00 111.3 10.30 999.00    99 99.00 99.00
2012 01 10 13 30     0.1 15.10 999.00 13.80 110.8 10.30 999.00    99 99.00 99.00
2012 01 10 14 00     0.1 15.00 999.00 13.30 110.7 10.30 999.00    99 99.00 99.00
2012 01 10 14 30     0.1 15.00 999.00 13.60 110.9 10.30 999.00    99 99.00 99.00
2012 01 10 15 00     0.0 15.00 999.00 13.30 111.5 10.40 999.00    99 99.00 99.00
2012 01 10 15 30     0.0 15.00 999.00 14.10 110.9 10.30 999.00    99 99.00 99.00
2012 01 10 16 00     0.0 14.90 999.00 14.50 111.1 10.30 999.00    99 99.00 99.00
