#YY  MM DD hh mm   DEPTH  OTMP   COND   SAL   O2% O2PPM  CLCON  TURB    PH    EH
#yr  mo dy hr mn       m  degC  mS/cm   psu     %   ppm   ug/l   FTU     -    mv
2017 01 03 03 00     2.2 17.30 999.00 20.40  96.3  8.20 999.00    99 99.00 99.00
2017 01 03 03 30     2.3 17.00 999.00 21.00  97.4  8.30 999.00    99 99.00 99.00
2017 01 03 04 00     2.3 16.70 999.00 22.20  94.3  8.00 999.00    99 99.00 99.00
2017 01 03 04 30     2.3 16.70 999.00 22.50  93.0  7.90 999.00    99 99.00 99.00
2017 01 03 05 00     2.4 16.70 999.00 22.60  93.1  7.90 999.00    99 99.00 99.00
2017 01 03 05 30     2.4 16.70 999.00 22.70  92.0  7.80 999.00    99 99.00 99.00
2017 01 03 06 30     2.4 17.50 999.00 20.20  95.9  8.10 999.00    99 99.00 99.00
2017 01 03 07 00     2.4 17.90 999.00 19.80  95.4  8.00 999.00    99 99.00 99.00
2017 01 03 07 30     2.4 17.90 999.00 19.90  95.1  8.00 999.00    99 99.00 99.00
2017 01 03 08 00     2.4 17.80 999.00 20.00  92.8  7.80 999.00    99 99.00 99.00
2017 01 03 08 30     2.4 17.60 999.00 20.60  91.4  7.70 999.00    99 99.00 99.00
2017 01 03 09 00     2.4 17.40 999.00 20.70  93.4  7.90 999.00    99 99.00 99.00
2017 01 03 09 30     2.4 17.30 999.00 20.70  91.1  7.70 999.00    99 99.00 99.00
2017 01 03 10 00     2.3 17.50 999.00 20.60  93.5  7.90 999.00    99 99.00 99.00
2017 01 03 10 30     2.3 17.70 999.00 20.40  91.0  7.70 999.00    99 99.00 99.00
2017 01 03 11 00     2.3 17.70 999.00 20.40  90.0  7.60 999.00    99 99.00 99.00
2017 01 03 11 30     2.3 17.40 999.00 20.70  92.9  7.90 999.00    99 99.00 99.00
2017 01 03 12 00     2.2 17.10 999.00 20.80  94.6  8.10 999.00    99 99.00 99.00
2017 01 03 12 30     2.2 17.00 999.00 20.80  92.6  7.90 999.00    99 99.00 99.00
2017 01 03 13 00     2.2 17.00 999.00 21.00  93.0  7.90 999.00    99 99.00 99.00
2017 01 03 13 30     2.2 16.90 999.00 21.10  94.1  8.00 999.00    99 99.00 99.00
2017 01 03 14 00     2.1 16.80 999.00 21.20  96.1  8.20 999.00    99 99.00 99.00
2017 01 03 14 30     2.2 16.80 999.00 21.30  95.7  8.20 999.00    99 99.00 99.00
2017 01 03 15 00     2.1 16.90 999.00 21.40  96.1  8.20 999.00    99 99.00 99.00
2017 01 03 15 30     2.1 16.90 999.00 21.60  98.2  8.40 999.00    99 99.00 99.00
2017 01 03 16 00     2.1 16.90 999.00 21.00  99.2  8.50 999.00    99 99.00 99.00
2017 01 03 16 30     2.1 16.90 999.00 20.90 100.0  8.50 999.00    99 99.00 99.00
2017 01 03 17 00     2.1 17.00 999.00 20.90 101.2  8.60 999.00    99 99.00 99.00
2017 01 03 17 30     2.1 17.20 999.00 20.60 100.1  8.50 999.00    99 99.00 99.00
2017 01 03 18 00     2.1 17.30 999.00 20.90 100.5  8.50 999.00    99 99.00 99.00
2017 01 03 18 30     2.1 17.30 999.00 20.70 103.3  8.80 999.00    99 99.00 99.00
2017 01 03 19 00     2.1 17.30 999.00 20.70 100.6  8.50 999.00    99 99.00 99.00
2017 01 03 19 30     2.1 17.40 999.00 20.70 101.6  8.60 999.00    99 99.00 99.00
2017 01 03 20 00     2.1 17.50 999.00 20.70 102.3  8.60 999.00    99 99.00 99.00
2017 01 03 20 30     2.2 17.80 999.00 20.40 102.9  8.70 999.00    99 99.00 99.00
2017 01 03 21 00     2.2 18.00 999.00 20.40 104.4  8.70 999.00    99 99.00 99.00
2017 01 03 21 30     2.2 18.40 999.00 20.00 107.6  9.00 999.00    99 99.00 99.00
2017 01 03 22 00     2.2 18.60 999.00 19.90 106.0  8.80 999.00    99 99.00 99.00
2017 01 03 22 30     2.2 18.60 999.00 19.90 107.9  9.00 999.00    99 99.00 99.00
2017 01 03 23 00     2.3 18.60 999.00 20.00 106.2  8.80 999.00    99 99.00 99.00
2017 01 03 23 30     2.3 18.60 999.00 19.90 107.8  9.00 999.00    99 99.00 99.00
2017 01 04 00 00     2.3 18.60 999.00 19.80 109.7  9.10 999.00    99 99.00 99.00
2017 01 04 00 30     2.3 18.60 999.00 19.90 105.6  8.80 999.00    99 99.00 99.00
2017 01 04 01 00     2.3 18.50 999.00 20.00 103.6  8.60 999.00    99 99.00 99.00
2017 01 04 01 30     2.3 18.40 999.00 20.20 109.2  9.10 999.00    99 99.00 99.00
2017 01 04 02 00     2.3 18.30 999.00 20.10 109.2  9.10 999.00    99 99.00 99.00
2017 01 04 02 30     2.3 18.00 999.00 20.80 105.0  8.80 999.00    99 99.00 99.00
2017 01 04 03 00     2.4 18.10 999.00 20.60 100.8  8.40 999.00    99 99.00 99.00
2017 01 04 03 30     2.4 18.40 999.00 20.00 102.4  8.50 999.00    99 99.00 99.00
2017 01 04 04 00     2.3 18.40 999.00 19.90 103.4  8.60 999.00    99 99.00 99.00
2017 01 04 04 30     2.4 18.30 999.00 19.70 102.5  8.60 999.00    99 99.00 99.00
2017 01 04 05 00     2.4 18.30 999.00 19.50  99.8  8.40 999.00    99 99.00 99.00
2017 01 04 05 30     2.4 18.20 999.00 19.60 102.9  8.60 999.00    99 99.00 99.00
2017 01 04 06 30     2.3 18.20 999.00 19.80 101.5  8.50 999.00    99 99.00 99.00
2017 01 04 07 00     2.4 18.10 999.00 19.80 101.5  8.50 999.00    99 99.00 99.00
2017 01 04 07 30     2.3 18.10 999.00 19.70 101.4  8.50 999.00    99 99.00 99.00
2017 01 04 08 00     2.3 18.10 999.00 19.80  99.1  8.30 999.00    99 99.00 99.00
2017 01 04 08 30     2.3 18.00 999.00 19.80  99.5  8.40 999.00    99 99.00 99.00
2017 01 04 09 00     2.3 18.00 999.00 19.90  96.9  8.10 999.00    99 99.00 99.00
2017 01 04 09 30     2.3 18.00 999.00 19.80  98.5  8.30 999.00    99 99.00 99.00
2017 01 04 10 00     2.3 18.00 999.00 19.90  98.3  8.30 999.00    99 99.00 99.00
2017 01 04 10 30     2.3 18.00 999.00 19.80  97.6  8.20 999.00    99 99.00 99.00
2017 01 04 11 00     2.3 17.90 999.00 19.80  97.8  8.20 999.00    99 99.00 99.00
2017 01 04 11 30     2.3 17.80 999.00 19.80  96.3  8.10 999.00    99 99.00 99.00
2017 01 04 12 00     2.2 17.70 999.00 19.90  97.6  8.30 999.00    99 99.00 99.00
2017 01 04 12 30     2.2 16.80 999.00 19.60 100.8  8.70 999.00    99 99.00 99.00
2017 01 04 13 00     2.2 16.60 999.00 19.60 100.1  8.70 999.00    99 99.00 99.00
2017 01 04 13 30     2.1 16.60 999.00 19.70  99.0  8.60 999.00    99 99.00 99.00
2017 01 04 14 00     2.1 16.60 999.00 19.80  99.5  8.60 999.00    99 99.00 99.00
2017 01 04 14 30     2.1 16.70 999.00 19.80 100.0  8.60 999.00    99 99.00 99.00
2017 01 04 15 00     2.1 16.80 999.00 20.00 100.3  8.60 999.00    99 99.00 99.00
2017 01 04 15 30     2.0 17.00 999.00 20.10 100.7  8.60 999.00    99 99.00 99.00
2017 01 04 16 00     2.1 17.10 999.00 20.10 101.3  8.70 999.00    99 99.00 99.00
2017 01 04 16 30     2.0 17.10 999.00 20.20 100.4  8.60 999.00    99 99.00 99.00
2017 01 04 17 00     1.9 17.20 999.00 20.30 101.7  8.70 999.00    99 99.00 99.00
2017 01 04 17 30     2.1 17.30 999.00 20.30 101.6  8.70 999.00    99 99.00 99.00
2017 01 04 18 00     2.1 17.20 999.00 20.20 102.0  8.70 999.00    99 99.00 99.00
2017 01 04 18 30     2.1 17.30 999.00 19.80 104.3  8.90 999.00    99 99.00 99.00
2017 01 04 19 00     2.1 17.30 999.00 20.00 102.3  8.70 999.00    99 99.00 99.00
2017 01 04 19 30     2.1 17.40 999.00 19.90 103.8  8.80 999.00    99 99.00 99.00
2017 01 04 20 00     2.1 17.40 999.00 19.90 104.7  8.90 999.00    99 99.00 99.00
2017 01 04 20 30     2.1 17.40 999.00 19.80 105.1  9.00 999.00    99 99.00 99.00
2017 01 04 21 00     2.1 17.40 999.00 19.80 105.0  8.90 999.00    99 99.00 99.00
2017 01 04 21 30     2.1 17.50 999.00 19.70 105.5  9.00 999.00    99 99.00 99.00
2017 01 04 22 00     2.1 17.50 999.00 19.70 105.7  9.00 999.00    99 99.00 99.00
2017 01 04 22 30     2.2 17.60 999.00 19.70 106.6  9.00 999.00    99 99.00 99.00
2017 01 04 23 00     2.1 17.70 999.00 19.50 107.2  9.10 999.00    99 99.00 99.00
2017 01 04 23 30     2.2 17.70 999.00 19.70 107.0  9.10 999.00    99 99.00 99.00
2017 01 05 00 00     2.2 17.70 999.00 19.60 106.7  9.00 999.00    99 99.00 99.00
2017 01 05 00 30     2.1 17.50 999.00 19.50 104.9  8.90 999.00    99 99.00 99.00
2017 01 05 01 00     2.1 17.40 999.00 19.50 104.1  8.90 999.00    99 99.00 99.00
2017 01 05 01 30     2.1 16.70 999.00 19.60 100.9  8.70 999.00    99 99.00 99.00
2017 01 05 02 00     2.1 16.70 999.00 19.60  99.8  8.60 999.00    99 99.00 99.00
2017 01 05 02 30     2.1 16.60 999.00 19.50  99.2  8.60 999.00    99 99.00 99.00
2017 01 05 03 00     2.1 16.40 999.00 19.00  99.4  8.70 999.00    99 99.00 99.00
2017 01 05 03 30     2.1 16.30 999.00 18.60 100.0  8.80 999.00    99 99.00 99.00
2017 01 05 04 00     2.2 16.00 999.00 18.00 100.2  8.90 999.00    99 99.00 99.00
2017 01 05 04 30     2.1 16.00 999.00 17.70  99.7  8.90 999.00    99 99.00 99.00
2017 01 05 05 00     2.1 15.90 999.00 17.50  99.8  8.90 999.00    99 99.00 99.00
2017 01 05 05 30     2.1 15.80 999.00 17.10 100.3  9.00 999.00    99 99.00 99.00
2017 01 05 06 30     2.1 15.70 999.00 17.00  98.6  8.80 999.00    99 99.00 99.00
2017 01 05 07 00     2.1 15.80 999.00 17.20  98.7  8.80 999.00    99 99.00 99.00
2017 01 05 07 30     2.1 15.80 999.00 17.30  96.9  8.70 999.00    99 99.00 99.00
2017 01 05 08 00     2.1 15.70 999.00 17.40  97.0  8.70 999.00    99 99.00 99.00
2017 01 05 08 30     2.1 16.10 999.00 18.60  92.3  8.10 999.00    99 99.00 99.00
2017 01 05 09 00     2.1 16.20 999.00 19.20  90.8  7.90 999.00    99 99.00 99.00
2017 01 05 09 30     2.1 15.90 999.00 18.50  90.1  8.00 999.00    99 99.00 99.00
2017 01 05 10 00     2.2 15.50 999.00 18.10  94.1  8.40 999.00    99 99.00 99.00
2017 01 05 10 30     2.1 15.60 999.00 18.40  92.1  8.20 999.00    99 99.00 99.00
2017 01 05 11 00     2.1 15.40 999.00 18.00  91.9  8.20 999.00    99 99.00 99.00
2017 01 05 11 30     2.1 15.50 999.00 18.30  91.9  8.20 999.00    99 99.00 99.00
2017 01 05 12 00     2.1 15.40 999.00 18.40  90.7  8.10 999.00    99 99.00 99.00
2017 01 05 12 30     2.1 14.90 999.00 17.20  93.3  8.50 999.00    99 99.00 99.00
2017 01 05 13 00     2.1 14.90 999.00 16.90  94.7  8.60 999.00    99 99.00 99.00
2017 01 05 13 30     2.1 15.10 999.00 16.80  94.9  8.60 999.00    99 99.00 99.00
2017 01 05 14 00     2.1 15.20 999.00 16.70  96.4  8.70 999.00    99 99.00 99.00
2017 01 05 14 30     2.0 15.20 999.00 16.60  95.9  8.70 999.00    99 99.00 99.00
2017 01 05 15 00     2.1 15.30 999.00 16.40  97.4  8.80 999.00    99 99.00 99.00
2017 01 05 15 30     2.1 15.30 999.00 16.40  97.9  8.90 999.00    99 99.00 99.00
2017 01 05 16 00     2.0 15.50 999.00 16.30  98.5  8.90 999.00    99 99.00 99.00
2017 01 05 16 30     2.1 15.60 999.00 16.20  99.3  9.00 999.00    99 99.00 99.00
2017 01 05 17 00     2.0 15.70 999.00 16.10 100.7  9.10 999.00    99 99.00 99.00
2017 01 05 17 30     2.1 15.90 999.00 16.20  99.7  8.90 999.00    99 99.00 99.00
2017 01 05 18 00     2.1 16.10 999.00 16.00  99.2  8.90 999.00    99 99.00 99.00
2017 01 05 18 30     2.0 15.90 999.00 16.10  99.9  9.00 999.00    99 99.00 99.00
2017 01 05 19 00     2.1 16.10 999.00 16.10 102.3  9.10 999.00    99 99.00 99.00
2017 01 05 19 30     2.1 16.10 999.00 16.20 101.2  9.00 999.00    99 99.00 99.00
2017 01 05 20 00     2.1 16.00 999.00 16.20 102.5  9.20 999.00    99 99.00 99.00
2017 01 05 20 30     2.1 16.20 999.00 17.70  94.2  8.30 999.00    99 99.00 99.00
2017 01 05 21 00     2.1 16.20 999.00 18.20  92.1  8.10 999.00    99 99.00 99.00
2017 01 05 21 30     2.1 16.20 999.00 18.30  93.3  8.20 999.00    99 99.00 99.00
2017 01 05 22 00     2.1 16.20 999.00 17.80  94.7  8.40 999.00    99 99.00 99.00
2017 01 05 22 30     2.2 16.10 999.00 17.30  95.6  8.50 999.00    99 99.00 99.00
2017 01 05 23 00     2.2 16.10 999.00 16.60 100.3  8.90 999.00    99 99.00 99.00
2017 01 05 23 30     2.2 16.10 999.00 16.80 101.7  9.10 999.00    99 99.00 99.00
2017 01 06 00 00     2.2 16.10 999.00 17.00 102.6  9.10 999.00    99 99.00 99.00
2017 01 06 00 30     2.2 16.20 999.00 17.30 101.1  9.00 999.00    99 99.00 99.00
2017 01 06 01 00     2.2 16.20 999.00 16.90  99.1  8.80 999.00    99 99.00 99.00
2017 01 06 01 30     2.2 16.30 999.00 16.60 102.8  9.10 999.00    99 99.00 99.00
2017 01 06 02 00     2.2 16.30 999.00 16.30 104.5  9.30 999.00    99 99.00 99.00
2017 01 06 02 30     2.2 16.20 999.00 17.10 101.9  9.00 999.00    99 99.00 99.00
2017 01 06 03 00     2.2 16.20 999.00 17.30 102.0  9.00 999.00    99 99.00 99.00
2017 01 06 03 30     2.2 16.20 999.00 17.40 101.4  9.00 999.00    99 99.00 99.00
2017 01 06 04 00     2.2 16.20 999.00 17.20  97.0  8.60 999.00    99 99.00 99.00
2017 01 06 04 30     2.2 16.30 999.00 16.10 101.3  9.00 999.00    99 99.00 99.00
2017 01 06 05 00     2.2 16.20 999.00 17.40  99.6  8.80 999.00    99 99.00 99.00
2017 01 06 05 30     2.2 16.30 999.00 15.90 101.1  9.00 999.00    99 99.00 99.00
2017 01 06 06 30     2.2 16.30 999.00 16.00 102.5  9.10 999.00    99 99.00 99.00
2017 01 06 07 00     2.2 16.10 999.00 15.70 104.3  9.40 999.00    99 99.00 99.00
2017 01 06 07 30     2.2 16.00 999.00 15.60 103.9  9.30 999.00    99 99.00 99.00
2017 01 06 08 00     2.1 15.90 999.00 15.50 102.8  9.30 999.00    99 99.00 99.00
2017 01 06 08 30     2.1 15.80 999.00 15.60 102.0  9.20 999.00    99 99.00 99.00
2017 01 06 09 00     2.1 15.70 999.00 15.70 101.7  9.20 999.00    99 99.00 99.00
2017 01 06 09 30     2.1 15.70 999.00 15.70 100.6  9.10 999.00    99 99.00 99.00
2017 01 06 10 00     2.1 15.60 999.00 15.50 100.3  9.10 999.00    99 99.00 99.00
2017 01 06 10 30     2.1 15.60 999.00 15.50 100.6  9.10 999.00    99 99.00 99.00
2017 01 06 11 00     2.1 15.60 999.00 15.50 100.3  9.10 999.00    99 99.00 99.00
2017 01 06 11 30     2.1 15.60 999.00 15.50 100.0  9.10 999.00    99 99.00 99.00
2017 01 06 12 00     2.1 15.50 999.00 15.40  99.5  9.00 999.00    99 99.00 99.00
2017 01 06 12 30     2.0 15.50 999.00 15.30  99.4  9.00 999.00    99 99.00 99.00
2017 01 06 13 00     2.2 15.40 999.00 15.40  98.9  9.00 999.00    99 99.00 99.00
2017 01 06 13 30     2.1 15.40 999.00 15.30  98.6  9.00 999.00    99 99.00 99.00
2017 01 06 14 00     1.9 15.20 999.00 15.30  98.7  9.00 999.00    99 99.00 99.00
2017 01 06 14 30     2.1 15.20 999.00 15.30  98.5  9.00 999.00    99 99.00 99.00
2017 01 06 15 00     2.0 15.10 999.00 15.20  98.5  9.00 999.00    99 99.00 99.00
2017 01 06 15 30     2.0 15.00 999.00 15.10  98.4  9.00 999.00    99 99.00 99.00
2017 01 06 16 00     2.0 15.00 999.00 15.00  98.3  9.00 999.00    99 99.00 99.00
2017 01 06 16 30     2.1 15.00 999.00 15.00  98.7  9.10 999.00    99 99.00 99.00
2017 01 06 17 00     2.0 14.90 999.00 14.90  99.1  9.10 999.00    99 99.00 99.00
2017 01 06 17 30     2.1 14.60 999.00 15.20  98.3  9.10 999.00    99 99.00 99.00
2017 01 06 18 00     2.3 14.50 999.00 15.20  98.8  9.20 999.00    99 99.00 99.00
2017 01 06 18 30     2.3 14.50 999.00 15.10  98.8  9.20 999.00    99 99.00 99.00
2017 01 06 19 00     2.3 14.40 999.00 15.10  98.9  9.20 999.00    99 99.00 99.00
2017 01 06 19 30     2.2 14.20 999.00 15.10  99.5  9.30 999.00    99 99.00 99.00
2017 01 06 20 00     2.3 13.90 999.00 15.00  99.5  9.40 999.00    99 99.00 99.00
2017 01 06 20 30     2.2 13.90 999.00 14.90  99.3  9.40 999.00    99 99.00 99.00
2017 01 06 21 00     2.3 13.80 999.00 14.80  99.1  9.40 999.00    99 99.00 99.00
2017 01 06 21 30     2.2 13.70 999.00 14.60  99.1  9.40 999.00    99 99.00 99.00
2017 01 06 22 00     2.3 13.70 999.00 14.20  99.0  9.40 999.00    99 99.00 99.00
2017 01 06 22 30     2.4 13.60 999.00 14.00  99.0  9.40 999.00    99 99.00 99.00
2017 01 06 23 00     2.3 13.70 999.00 13.40  99.1  9.50 999.00    99 99.00 99.00
