#YY  MM DD hh mm   DEPTH  OTMP   COND   SAL   O2% O2PPM  CLCON  TURB    PH    EH
#yr  mo dy hr mn       m  degC  mS/cm   psu     %   ppm   ug/l   FTU     -    mv
2019 01 01 16 00     1.8 16.10 999.00  9.10  90.5  8.40 999.00    13 99.00 99.00
2019 01 01 16 30     1.8 16.00 999.00  8.50  92.0  8.60 999.00    14 99.00 99.00
2019 01 01 17 00     1.8 16.00 999.00  7.70  91.6  8.60 999.00    12 99.00 99.00
2019 01 01 17 30     1.8 16.00 999.00  6.30  94.2  9.00 999.00    14 99.00 99.00
2019 01 01 18 00     1.8 16.10 999.00  7.40  94.8  8.90 999.00    27 99.00 99.00
2019 01 01 18 30     1.9 16.20 999.00  8.80  91.0  8.50 999.00    21 99.00 99.00
2019 01 01 19 00     1.9 16.20 999.00  8.90  90.7  8.50 999.00    15 99.00 99.00
2019 01 01 19 30     1.9 16.20 999.00 10.40  90.0  8.30 999.00    12 99.00 99.00
2019 01 01 20 00     1.9 16.20 999.00 10.30  90.8  8.40 999.00    24 99.00 99.00
2019 01 01 20 30     1.9 16.30 999.00 10.80  88.3  8.10 999.00    15 99.00 99.00
2019 01 01 21 00     2.0 16.30 999.00 10.70  89.2  8.20 999.00    11 99.00 99.00
2019 01 01 21 30     2.0 16.30 999.00  9.90  88.9  8.20 999.00    12 99.00 99.00
2019 01 01 22 00     2.0 16.50 999.00 12.10  85.7  7.80 999.00    15 99.00 99.00
2019 01 01 22 30     2.0 16.80 999.00 11.90  84.4  7.60 999.00    14 99.00 99.00
2019 01 01 23 00     2.0 17.00 999.00 12.80  84.0  7.50 999.00    13 99.00 99.00
2019 01 01 23 30     2.0 17.10 999.00 13.20  84.6  7.50 999.00    12 99.00 99.00
2019 01 02 00 00     2.0 17.20 999.00 12.10  86.0  7.70 999.00    10 99.00 99.00
2019 01 02 00 30     2.0 17.50 999.00 12.40  89.7  8.00 999.00    10 99.00 99.00
2019 01 02 01 00     2.0 17.50 999.00 13.00  87.8  7.80 999.00     9 99.00 99.00
2019 01 02 01 30     2.0 17.70 999.00 12.50  89.4  7.90 999.00     8 99.00 99.00
2019 01 02 02 00     2.0 17.60 999.00 12.40  89.0  7.90 999.00     9 99.00 99.00
2019 01 02 02 30     2.0 17.60 999.00 11.70  91.1  8.10 999.00     9 99.00 99.00
2019 01 02 03 00     2.0 17.50 999.00 13.00  87.9  7.80 999.00    11 99.00 99.00
2019 01 02 03 30     2.0 17.60 999.00 13.30  88.4  7.80 999.00    12 99.00 99.00
2019 01 02 04 00     1.9 17.70 999.00 13.10  89.4  7.90 999.00    12 99.00 99.00
2019 01 02 04 30     1.9 17.70 999.00 13.40  89.7  7.90 999.00    12 99.00 99.00
2019 01 02 05 00     1.9 17.70 999.00 13.70  89.7  7.90 999.00    11 99.00 99.00
2019 01 02 05 30     1.9 17.70 999.00 12.30  89.8  7.90 999.00    11 99.00 99.00
2019 01 02 06 00     1.8 16.80 999.00  3.00 105.7 10.10 999.00    18 99.00 99.00
2019 01 02 06 30     1.8 16.60 999.00  3.00 107.1 10.30 999.00    17 99.00 99.00
2019 01 02 07 00     1.8 16.60 999.00  3.00 106.7 10.20 999.00    19 99.00 99.00
2019 01 02 07 30     1.8 16.50 999.00  3.00 106.6 10.20 999.00    19 99.00 99.00
2019 01 02 08 00     1.7 16.50 999.00  3.00 106.4 10.20 999.00    20 99.00 99.00
2019 01 02 08 30     1.7 16.50 999.00  3.00 106.4 10.20 999.00    18 99.00 99.00
2019 01 02 09 00     1.7 16.40 999.00  3.00 105.5 10.20 999.00    20 99.00 99.00
2019 01 02 09 30     1.7 16.30 999.00  2.90 104.6 10.10 999.00    18 99.00 99.00
2019 01 02 10 00     1.7 16.20 999.00  2.70 103.9 10.10 999.00    18 99.00 99.00
2019 01 02 10 30     1.7 16.20 999.00  2.70 103.7 10.00 999.00    21 99.00 99.00
2019 01 02 11 00     1.6 16.20 999.00  2.60 103.3 10.00 999.00    20 99.00 99.00
2019 01 02 11 30     1.6 16.10 999.00  2.60 103.2 10.00 999.00    20 99.00 99.00
2019 01 02 12 00     1.6 16.10 999.00  2.50 102.9 10.00 999.00    19 99.00 99.00
2019 01 02 20 30     1.9 16.90 999.00 12.90  95.0  8.50 999.00    24 99.00 99.00
2019 01 02 21 00     1.9 16.90 999.00 13.70  93.1  8.30 999.00    16 99.00 99.00
2019 01 02 21 30     2.0 16.90 999.00 13.40  94.4  8.40 999.00    55 99.00 99.00
2019 01 02 22 00     2.0 17.10 999.00 16.60  89.7  7.80 999.00    27 99.00 99.00
2019 01 02 22 30     2.0 17.20 999.00 19.00  86.8  7.40 999.00    20 99.00 99.00
2019 01 02 23 00     2.0 17.50 999.00 21.60  88.4  7.40 999.00    25 99.00 99.00
2019 01 02 23 30     2.1 17.50 999.00 22.40  87.7  7.30 999.00   109 99.00 99.00
2019 01 03 00 00     2.1 17.70 999.00 21.90  88.3  7.30 999.00    72 99.00 99.00
2019 01 03 00 30     2.1 17.70 999.00 20.90  91.2  7.70 999.00    19 99.00 99.00
2019 01 03 01 00     2.1 17.60 999.00 13.10  98.5  8.70 999.00    14 99.00 99.00
2019 01 03 01 30     2.1 17.60 999.00 11.40  99.8  8.90 999.00    12 99.00 99.00
2019 01 03 02 00     2.1 17.60 999.00  8.60 100.6  9.10 999.00    12 99.00 99.00
2019 01 03 02 30     2.1 17.60 999.00  8.00 100.6  9.20 999.00    11 99.00 99.00
2019 01 03 03 00     2.1 17.60 999.00  8.00 100.4  9.10 999.00    10 99.00 99.00
2019 01 03 03 30     2.1 17.60 999.00  7.50  98.4  9.00 999.00    10 99.00 99.00
2019 01 03 04 00     2.1 17.60 999.00  7.90  99.4  9.10 999.00    10 99.00 99.00
2019 01 03 04 30     2.1 17.40 999.00  5.10 103.3  9.60 999.00    14 99.00 99.00
2019 01 03 05 00     2.0 17.50 999.00  8.00 101.3  9.20 999.00    12 99.00 99.00
2019 01 03 05 30     2.0 17.60 999.00  8.10 100.4  9.10 999.00    10 99.00 99.00
2019 01 03 06 00     2.0 17.30 999.00  6.00 100.4  9.30 999.00    15 99.00 99.00
2019 01 03 06 30     1.9 16.70 999.00  4.60 101.6  9.60 999.00    17 99.00 99.00
2019 01 03 07 00     1.9 16.50 999.00  4.50 101.9  9.70 999.00    15 99.00 99.00
2019 01 03 07 30     1.9 16.60 999.00  5.00 101.8  9.60 999.00    13 99.00 99.00
2019 01 03 08 00     1.9 16.60 999.00  4.90 101.8  9.60 999.00    13 99.00 99.00
2019 01 03 08 30     1.8 16.60 999.00  4.90 101.6  9.60 999.00    13 99.00 99.00
2019 01 03 09 00     1.8 16.60 999.00  5.00 101.5  9.60 999.00    13 99.00 99.00
2019 01 03 09 30     1.8 16.60 999.00  5.00 101.3  9.60 999.00    13 99.00 99.00
2019 01 03 10 00     1.7 16.60 999.00  4.90 101.5  9.60 999.00    13 99.00 99.00
2019 01 03 10 30     1.7 16.60 999.00  4.80 101.8  9.60 999.00    13 99.00 99.00
2019 01 03 11 00     1.7 16.60 999.00  4.60 101.6  9.60 999.00    14 99.00 99.00
2019 01 03 11 30     1.7 16.50 999.00  4.30 101.3  9.60 999.00    15 99.00 99.00
2019 01 03 12 00     1.7 16.50 999.00  4.20 101.5  9.70 999.00    18 99.00 99.00
2019 01 03 12 30     1.7 16.40 999.00  3.90 101.4  9.70 999.00    17 99.00 99.00
2019 01 03 13 00     1.7 16.40 999.00  3.90 101.5  9.70 999.00    19 99.00 99.00
2019 01 03 13 30     1.6 16.30 999.00  3.70 101.4  9.70 999.00    22 99.00 99.00
2019 01 03 14 00     1.6 16.20 999.00  3.40 100.7  9.70 999.00    28 99.00 99.00
2019 01 03 14 30     1.6 16.10 999.00  3.20 100.3  9.70 999.00    25 99.00 99.00
2019 01 03 15 00     1.6 16.10 999.00  3.20 100.3  9.70 999.00    25 99.00 99.00
2019 01 03 15 30     1.6 16.00 999.00  3.00 100.4  9.70 999.00    26 99.00 99.00
2019 01 03 16 00     1.6 16.00 999.00  2.90 100.1  9.70 999.00    34 99.00 99.00
2019 01 03 16 30     1.6 16.00 999.00  2.90 100.3  9.70 999.00    27 99.00 99.00
2019 01 03 17 00     1.6 16.10 999.00  3.10 100.5  9.70 999.00    27 99.00 99.00
2019 01 03 17 30     1.6 16.30 999.00  4.80  98.9  9.40 999.00    28 99.00 99.00
2019 01 03 18 00     1.6 16.40 999.00  4.90  98.0  9.30 999.00    26 99.00 99.00
2019 01 03 18 30     1.7 16.40 999.00  4.40  98.9  9.40 999.00    21 99.00 99.00
2019 01 03 19 00     1.7 16.40 999.00  4.70  98.7  9.40 999.00    24 99.00 99.00
2019 01 03 19 30     1.8 16.40 999.00  4.50  98.1  9.30 999.00    20 99.00 99.00
2019 01 03 20 00     1.8 16.40 999.00  3.80  99.9  9.60 999.00    19 99.00 99.00
2019 01 03 20 30     1.8 16.40 999.00  3.40  99.7  9.60 999.00    21 99.00 99.00
2019 01 03 21 00     1.9 17.00 999.00 11.40  99.3  9.00 999.00   129 99.00 99.00
2019 01 03 21 30     1.9 17.50 999.00 16.30  96.7  8.40 999.00    94 99.00 99.00
2019 01 03 22 00     2.0 17.60 999.00 19.70  91.9  7.80 999.00    61 99.00 99.00
2019 01 03 22 30     2.0 17.60 999.00 20.90  89.2  7.50 999.00    47 99.00 99.00
2019 01 03 23 00     2.0 17.70 999.00 21.60  88.5  7.40 999.00    48 99.00 99.00
2019 01 03 23 30     2.1 17.80 999.00 23.90  86.3  7.10 999.00    59 99.00 99.00
2019 01 04 00 00     2.1 17.90 999.00 25.30  84.4  6.90 999.00    56 99.00 99.00
2019 01 04 00 30     2.1 17.90 999.00 24.90  84.7  6.90 999.00    61 99.00 99.00
2019 01 04 01 00     2.1 18.00 999.00 26.40  84.7  6.90 999.00   135 99.00 99.00
2019 01 04 01 30     2.1 18.00 999.00 27.10  84.5  6.80 999.00    67 99.00 99.00
2019 01 04 02 00     2.1 18.00 999.00 26.40  84.4  6.80 999.00    53 99.00 99.00
2019 01 04 02 30     2.2 18.00 999.00 26.90  85.4  6.90 999.00    88 99.00 99.00
2019 01 04 03 00     2.2 17.80 999.00 23.40  86.7  7.20 999.00    20 99.00 99.00
2019 01 04 03 30     2.1 17.80 999.00 23.20  86.9  7.20 999.00    19 99.00 99.00
2019 01 04 04 00     2.2 16.30 999.00  3.20 100.0  9.60 999.00    19 99.00 99.00
2019 01 04 04 30     2.2 16.40 999.00  3.90  98.8  9.40 999.00    23 99.00 99.00
2019 01 04 05 00     2.1 17.10 999.00 12.20  92.7  8.30 999.00    29 99.00 99.00
2019 01 04 05 30     2.1 17.10 999.00 15.30  92.4  8.10 999.00    24 99.00 99.00
2019 01 04 06 00     2.2 17.10 999.00 13.80  92.1  8.20 999.00    13 99.00 99.00
2019 01 04 06 30     2.1 17.10 999.00  8.70  96.2  8.80 999.00    52 99.00 99.00
2019 01 04 07 00     2.0 17.20 999.00  8.40  94.5  8.60 999.00    37 99.00 99.00
2019 01 04 07 30     2.0 17.40 999.00  8.60  94.0  8.60 999.00    24 99.00 99.00
2019 01 04 08 00     2.0 17.40 999.00  8.40  95.0  8.70 999.00    18 99.00 99.00
2019 01 04 08 30     2.0 17.50 999.00  8.40  95.8  8.70 999.00    15 99.00 99.00
2019 01 04 09 00     1.9 17.40 999.00  8.50  95.0  8.60 999.00    14 99.00 99.00
2019 01 04 09 30     1.9 17.40 999.00  8.50  94.9  8.60 999.00    14 99.00 99.00
2019 01 04 10 00     1.9 17.40 999.00  8.60  95.6  8.70 999.00    20 99.00 99.00
2019 01 04 10 30     1.9 17.40 999.00  8.70  95.6  8.70 999.00    17 99.00 99.00
2019 01 04 11 00     1.9 17.30 999.00  8.60  96.7  8.80 999.00    23 99.00 99.00
2019 01 04 11 30     1.8 17.30 999.00  8.80  96.7  8.80 999.00    31 99.00 99.00
2019 01 04 12 00     1.8 17.20 999.00  9.10  95.7  8.70 999.00    37 99.00 99.00
2019 01 04 12 30     1.8 17.10 999.00  9.90  95.5  8.70 999.00    36 99.00 99.00
2019 01 04 13 00     1.8 17.10 999.00 10.40  95.4  8.70 999.00    48 99.00 99.00
2019 01 04 13 30     1.8 17.00 999.00 10.80  95.5  8.70 999.00    52 99.00 99.00
2019 01 04 14 00     1.8 16.90 999.00 11.30  95.6  8.70 999.00    56 99.00 99.00
2019 01 04 15 30     1.7 16.30 999.00 13.50  94.7  8.60 999.00    41 99.00 99.00
2019 01 04 16 00     1.7 16.40 999.00 13.30  94.7  8.60 999.00    30 99.00 99.00
2019 01 04 16 30     1.8 16.60 999.00 11.70  96.5  8.80 999.00    34 99.00 99.00
2019 01 04 17 00     1.7 16.60 999.00 11.60  97.6  8.90 999.00    54 99.00 99.00
2019 01 04 17 30     1.7 16.60 999.00 12.40  98.7  8.90 999.00    72 99.00 99.00
2019 01 04 18 00     1.8 16.60 999.00 12.90  98.5  8.90 999.00    96 99.00 99.00
2019 01 04 18 30     1.8 16.70 999.00 13.30  98.8  8.90 999.00   103 99.00 99.00
2019 01 04 19 00     1.8 16.70 999.00 13.20  99.0  8.90 999.00    67 99.00 99.00
2019 01 04 19 30     1.8 16.70 999.00 13.20 100.4  9.00 999.00    46 99.00 99.00
2019 01 04 20 00     1.8 16.80 999.00 12.90 100.6  9.00 999.00    38 99.00 99.00
2019 01 04 20 30     1.8 16.80 999.00 12.70 101.2  9.10 999.00    32 99.00 99.00
2019 01 04 21 00     1.8 16.80 999.00 12.70 101.7  9.10 999.00    35 99.00 99.00
2019 01 04 21 30     1.8 16.80 999.00 12.80 101.3  9.10 999.00    35 99.00 99.00
2019 01 04 22 00     1.9 16.80 999.00 13.00 101.7  9.10 999.00    28 99.00 99.00
2019 01 04 22 30     1.9 16.80 999.00 13.10 101.5  9.10 999.00    19 99.00 99.00
2019 01 04 23 00     1.9 16.70 999.00 13.40 101.9  9.10 999.00    35 99.00 99.00
2019 01 04 23 30     1.9 16.70 999.00 14.20 102.4  9.20 999.00    53 99.00 99.00
2019 01 05 00 00     2.0 16.50 999.00 14.80 102.6  9.20 999.00    36 99.00 99.00
2019 01 05 00 30     2.0 16.40 999.00 15.20 102.2  9.10 999.00    38 99.00 99.00
2019 01 05 01 00     2.0 16.30 999.00 15.50 101.9  9.10 999.00    25 99.00 99.00
2019 01 05 01 30     2.0 16.20 999.00 15.40 101.5  9.10 999.00    21 99.00 99.00
2019 01 05 02 00     2.0 16.10 999.00 15.40 102.1  9.20 999.00    16 99.00 99.00
2019 01 05 02 30     2.0 16.10 999.00 15.30 102.0  9.20 999.00    18 99.00 99.00
2019 01 05 03 00     2.0 16.00 999.00 15.40 101.4  9.10 999.00    17 99.00 99.00
2019 01 05 03 30     2.0 15.90 999.00 15.60 100.7  9.10 999.00    18 99.00 99.00
2019 01 05 04 00     2.0 15.80 999.00 15.90 100.4  9.00 999.00    22 99.00 99.00
2019 01 05 04 30     2.0 15.70 999.00 16.20 100.0  9.00 999.00    22 99.00 99.00
2019 01 05 05 00     1.9 15.50 999.00 16.60  99.5  9.00 999.00    22 99.00 99.00
2019 01 05 05 30     1.9 15.40 999.00 16.90  99.0  8.90 999.00    25 99.00 99.00
2019 01 05 06 00     1.9 15.40 999.00 17.10  98.7  8.90 999.00    27 99.00 99.00
2019 01 05 06 30     1.9 15.30 999.00 17.10  98.1  8.90 999.00    20 99.00 99.00
2019 01 05 07 00     1.8 15.30 999.00 17.10  97.8  8.80 999.00    19 99.00 99.00
2019 01 05 07 30     1.8 15.20 999.00 17.20  97.7  8.80 999.00    19 99.00 99.00
2019 01 05 08 00     1.8 15.20 999.00 17.20  97.6  8.80 999.00    19 99.00 99.00
2019 01 05 08 30     1.7 15.00 999.00 17.00  98.0  8.90 999.00    20 99.00 99.00
2019 01 05 09 00     1.7 14.70 999.00 15.70  98.8  9.10 999.00    42 99.00 99.00
2019 01 05 09 30     1.6 14.70 999.00 15.00  98.7  9.10 999.00    58 99.00 99.00
2019 01 05 10 00     1.6 14.80 999.00 13.70  98.6  9.20 999.00    34 99.00 99.00
2019 01 05 10 30     1.6 14.90 999.00 13.30  98.2  9.20 999.00    33 99.00 99.00
2019 01 05 11 00     1.6 14.80 999.00 13.20  98.1  9.20 999.00    39 99.00 99.00
2019 01 05 11 30     1.5 14.60 999.00 13.40  98.1  9.20 999.00    33 99.00 99.00
2019 01 05 12 00     1.5 14.60 999.00 11.20  98.1  9.30 999.00    26 99.00 99.00
2019 01 05 12 30     1.5 14.50 999.00  8.10  97.6  9.50 999.00    21 99.00 99.00
2019 01 05 13 00     1.5 14.40 999.00  8.00  97.7  9.50 999.00    21 99.00 99.00
2019 01 05 13 30     1.5 14.40 999.00  7.10  97.4  9.50 999.00    23 99.00 99.00
2019 01 05 14 00     1.5 14.30 999.00  6.70  97.8  9.60 999.00    22 99.00 99.00
2019 01 05 14 30     1.5 14.30 999.00  6.40  97.7  9.60 999.00    23 99.00 99.00
2019 01 05 15 00     1.5 14.30 999.00  6.20  98.1  9.70 999.00    21 99.00 99.00
2019 01 05 15 30     1.5 14.30 999.00  6.10  98.5  9.70 999.00    21 99.00 99.00
2019 01 05 16 00     1.5 14.40 999.00  5.90  98.6  9.70 999.00    21 99.00 99.00
2019 01 05 16 30     1.5 14.50 999.00  5.40  98.8  9.70 999.00    22 99.00 99.00
2019 01 05 17 00     1.5 14.70 999.00  4.80  98.1  9.70 999.00    23 99.00 99.00
2019 01 05 17 30     1.5 15.00 999.00  4.40  97.4  9.60 999.00    24 99.00 99.00
2019 01 05 18 00     1.6 15.20 999.00  4.30  96.3  9.40 999.00    24 99.00 99.00
2019 01 05 18 30     1.6 14.80 999.00  5.00  96.9  9.50 999.00    22 99.00 99.00
2019 01 05 19 00     1.6 14.90 999.00  4.70  96.5  9.50 999.00    23 99.00 99.00
2019 01 05 19 30     1.6 14.70 999.00  5.40  96.0  9.40 999.00    23 99.00 99.00
2019 01 05 20 00     1.7 14.80 999.00  5.60  97.1  9.50 999.00    27 99.00 99.00
2019 01 05 20 30     1.7 15.00 999.00  5.50  95.4  9.30 999.00    24 99.00 99.00
2019 01 05 21 00     1.7 15.20 999.00  7.40 101.1  9.70 999.00    32 99.00 99.00
2019 01 05 21 30     1.7 15.50 999.00  8.50 104.4  9.90 999.00    25 99.00 99.00
2019 01 05 22 00     1.8 16.00 999.00  9.70 108.8 10.10 999.00    22 99.00 99.00
2019 01 05 22 30     1.8 16.10 999.00 10.40 111.3 10.30 999.00    24 99.00 99.00
2019 01 05 23 00     1.8 16.20 999.00 10.80 112.7 10.40 999.00    14 99.00 99.00
2019 01 05 23 30     1.9 16.30 999.00 10.80 112.0 10.30 999.00    20 99.00 99.00
2019 01 06 00 00     1.9 16.30 999.00 10.50 111.5 10.30 999.00    15 99.00 99.00
2019 01 06 00 30     1.9 16.20 999.00 10.10 111.2 10.30 999.00    14 99.00 99.00
2019 01 06 01 00     1.9 16.20 999.00 14.40 103.7  9.30 999.00    25 99.00 99.00
2019 01 06 01 30     2.0 16.20 999.00 16.20 104.0  9.30 999.00    18 99.00 99.00
2019 01 06 02 00     2.0 15.90 999.00 10.70 110.3 10.20 999.00    14 99.00 99.00
2019 01 06 02 30     2.0 15.70 999.00  9.90 111.1 10.40 999.00    15 99.00 99.00
2019 01 06 03 00     2.0 15.60 999.00  9.80 110.3 10.30 999.00    21 99.00 99.00
2019 01 06 03 30     2.0 15.40 999.00  9.50 107.7 10.20 999.00    14 99.00 99.00
2019 01 06 04 00     2.0 15.30 999.00  9.40 106.9 10.10 999.00    13 99.00 99.00
2019 01 06 04 30     2.0 15.20 999.00  9.10 106.0 10.10 999.00    14 99.00 99.00
2019 01 06 05 00     2.0 15.20 999.00  9.00 105.0 10.00 999.00    14 99.00 99.00
2019 01 06 05 30     1.9 15.20 999.00  9.00 104.1  9.90 999.00    14 99.00 99.00
2019 01 06 06 00     1.9 15.10 999.00  8.80 103.1  9.80 999.00    13 99.00 99.00
2019 01 06 06 30     1.9 15.00 999.00  8.70 103.0  9.80 999.00    12 99.00 99.00
2019 01 06 07 00     1.9 15.00 999.00  8.70 102.2  9.80 999.00    12 99.00 99.00
2019 01 06 07 30     1.8 14.90 999.00  8.60 101.1  9.70 999.00    13 99.00 99.00
2019 01 06 08 00     1.8 14.90 999.00  6.50 102.2  9.90 999.00    15 99.00 99.00
2019 01 06 08 30     1.7 14.70 999.00  5.20  96.8  9.50 999.00    19 99.00 99.00
2019 01 06 09 00     1.7 14.60 999.00  5.20  95.5  9.40 999.00    18 99.00 99.00
2019 01 06 09 30     1.7 14.70 999.00  5.50  93.6  9.20 999.00    17 99.00 99.00
2019 01 06 10 00     1.6 14.70 999.00  5.70  94.5  9.30 999.00    17 99.00 99.00
2019 01 06 10 30     1.6 14.60 999.00  5.90  96.0  9.40 999.00    17 99.00 99.00
2019 01 06 11 00     1.6 14.70 999.00  6.00  97.9  9.60 999.00    15 99.00 99.00
2019 01 06 11 30     1.6 14.70 999.00  6.10  98.3  9.60 999.00    14 99.00 99.00
2019 01 06 12 00     1.5 14.70 999.00  6.10  98.9  9.70 999.00    14 99.00 99.00
2019 01 06 12 30     1.5 14.60 999.00  6.00  98.3  9.60 999.00    14 99.00 99.00
2019 01 06 13 00     1.5 14.50 999.00  5.90  98.3  9.70 999.00    16 99.00 99.00
2019 01 06 13 30     1.5 14.50 999.00  5.90  97.8  9.60 999.00    14 99.00 99.00
2019 01 06 14 00     1.5 14.50 999.00  5.80  97.1  9.60 999.00    13 99.00 99.00
2019 01 06 14 30     1.5 14.50 999.00  5.70  97.3  9.60 999.00    13 99.00 99.00
2019 01 06 15 00     1.5 14.60 999.00  5.70  97.3  9.60 999.00    14 99.00 99.00
2019 01 06 15 30     1.5 14.60 999.00  5.10  97.6  9.60 999.00    16 99.00 99.00
2019 01 06 16 00     1.5 14.50 999.00  4.00  93.8  9.30 999.00    24 99.00 99.00
2019 01 06 16 30     1.5 14.50 999.00  3.60  92.3  9.20 999.00    28 99.00 99.00
2019 01 06 17 00     1.5 14.60 999.00  3.30  91.2  9.10 999.00    30 99.00 99.00
2019 01 06 17 30     1.5 14.80 999.00  2.90  89.7  8.90 999.00    34 99.00 99.00
2019 01 06 18 00     1.5 15.00 999.00  2.10  91.5  9.10 999.00    41 99.00 99.00
2019 01 06 18 30     1.5 15.00 999.00  1.90  92.3  9.20 999.00    44 99.00 99.00
2019 01 06 19 00     1.5 14.90 999.00  2.20  91.7  9.10 999.00    40 99.00 99.00
2019 01 06 19 30     1.5 14.90 999.00  2.80  89.4  8.90 999.00    36 99.00 99.00
2019 01 06 20 00     1.6 14.90 999.00  2.60  89.3  8.90 999.00    38 99.00 99.00
2019 01 06 20 30     1.6 14.90 999.00  2.60  89.7  8.90 999.00    37 99.00 99.00
2019 01 06 21 00     1.6 15.00 999.00  2.80  91.7  9.10 999.00    34 99.00 99.00
2019 01 06 21 30     1.6 15.20 999.00  2.40  91.1  9.00 999.00    40 99.00 99.00
2019 01 06 22 00     1.7 15.50 999.00  3.30  95.0  9.30 999.00    35 99.00 99.00
2019 01 06 22 30     1.7 15.80 999.00  4.30 100.5  9.70 999.00    28 99.00 99.00
2019 01 06 23 00     1.7 16.20 999.00  4.70 103.4  9.90 999.00    28 99.00 99.00
2019 01 06 23 30     1.8 16.40 999.00  5.10 104.8  9.90 999.00    31 99.00 99.00
2019 01 07 00 00     1.8 16.30 999.00  5.20 105.3 10.00 999.00    24 99.00 99.00
2019 01 07 00 30     1.9 16.40 999.00  5.30 106.1 10.10 999.00    33 99.00 99.00
2019 01 07 01 00     1.9 15.60 999.00 12.30  88.2  8.20 999.00    19 99.00 99.00
2019 01 07 01 30     1.9 16.00 999.00 17.00  85.5  7.60 999.00    53 99.00 99.00
2019 01 07 02 00     2.0 16.30 999.00 16.70  83.4  7.40 999.00    17 99.00 99.00
2019 01 07 02 30     2.0 16.40 999.00 18.50  86.7  7.60 999.00    13 99.00 99.00
2019 01 07 03 00     2.0 16.40 999.00 13.20  99.7  9.00 999.00    14 99.00 99.00
2019 01 07 03 30     2.0 16.20 999.00  8.30 104.4  9.80 999.00    15 99.00 99.00
2019 01 07 04 00     2.0 16.00 999.00  7.30 106.8 10.10 999.00    15 99.00 99.00
2019 01 07 04 30     2.0 15.90 999.00  7.00 107.7 10.20 999.00    13 99.00 99.00
2019 01 07 05 00     2.0 15.70 999.00  6.80 108.4 10.30 999.00    12 99.00 99.00
