#YY  MM DD hh mm   DEPTH  OTMP   COND   SAL   O2% O2PPM  CLCON  TURB    PH    EH
#yr  mo dy hr mn       m  degC  mS/cm   psu     %   ppm   ug/l   FTU     -    mv
2015 01 01 17 00     1.8 13.10 999.00 12.50  97.2  9.50 999.00    99 99.00 99.00
2015 01 01 17 30     1.8 13.30 999.00 13.20  96.7  9.30 999.00    99 99.00 99.00
2015 01 01 18 00     1.9 13.50 999.00 15.20  96.2  9.10 999.00    99 99.00 99.00
2015 01 01 18 30     1.9 14.60 999.00 20.10  91.0  8.20 999.00    99 99.00 99.00
2015 01 01 19 00     1.9 15.70 999.00 23.90  90.5  7.80 999.00    99 99.00 99.00
2015 01 01 19 30     1.9 16.30 999.00 26.20  90.8  7.60 999.00    99 99.00 99.00
2015 01 01 20 00     2.0 16.90 999.00 28.00  89.2  7.30 999.00    99 99.00 99.00
2015 01 01 20 30     2.0 16.40 999.00 25.70  91.7  7.70 999.00    99 99.00 99.00
2015 01 01 21 00     2.1 17.20 999.00 28.70  89.3  7.20 999.00    99 99.00 99.00
2015 01 01 21 30     2.1 17.00 999.00 27.70  90.2  7.40 999.00    99 99.00 99.00
2015 01 01 22 00     2.1 17.20 999.00 28.40  89.3  7.20 999.00    99 99.00 99.00
2015 01 01 22 30     2.1 17.20 999.00 28.60  88.4  7.20 999.00    99 99.00 99.00
2015 01 01 23 00     2.1 17.20 999.00 28.80  88.0  7.10 999.00    99 99.00 99.00
2015 01 01 23 30     2.2 16.80 999.00 27.20  91.1  7.50 999.00    99 99.00 99.00
2015 01 02 00 00     2.2 15.90 999.00 22.90  93.4  8.00 999.00    99 99.00 99.00
2015 01 02 00 30     2.2 14.00 999.00 16.50 103.7  9.70 999.00    99 99.00 99.00
2015 01 02 01 00     2.2 12.90 999.00 11.80 108.0 10.60 999.00    99 99.00 99.00
2015 01 02 01 30     2.2 12.40 999.00 10.10 109.1 10.90 999.00    99 99.00 99.00
2015 01 02 02 00     2.2 12.40 999.00  8.70 111.2 11.30 999.00    99 99.00 99.00
2015 01 02 02 30     2.2 12.40 999.00  8.70 108.1 10.90 999.00    99 99.00 99.00
2015 01 02 03 00     2.2 12.30 999.00  8.60 106.8 10.80 999.00    99 99.00 99.00
2015 01 02 03 30     2.1 12.30 999.00  8.70 106.1 10.80 999.00    99 99.00 99.00
2015 01 02 04 00     2.1 12.40 999.00  8.70 104.8 10.60 999.00    99 99.00 99.00
2015 01 02 04 30     2.1 12.30 999.00  8.70 105.2 10.70 999.00    99 99.00 99.00
2015 01 02 05 00     2.0 12.60 999.00  9.00 101.6 10.20 999.00    99 99.00 99.00
2015 01 02 05 30     2.1 12.50 999.00  9.10 102.2 10.30 999.00    99 99.00 99.00
2015 01 02 06 00     2.0 12.50 999.00  9.60 102.5 10.30 999.00    99 99.00 99.00
2015 01 02 06 30     2.0 12.60 999.00 10.40 104.2 10.40 999.00    99 99.00 99.00
2015 01 02 07 00     2.0 12.60 999.00 10.10 103.7 10.40 999.00    99 99.00 99.00
2015 01 02 07 30     1.9 12.60 999.00 10.00 103.0 10.30 999.00    99 99.00 99.00
2015 01 02 08 00     1.9 12.60 999.00 10.40 102.3 10.20 999.00    99 99.00 99.00
2015 01 02 08 30     1.9 12.70 999.00 10.40 102.4 10.20 999.00    99 99.00 99.00
2015 01 02 09 00     1.8 12.70 999.00 10.50 102.2 10.20 999.00    99 99.00 99.00
2015 01 02 09 30     1.8 12.70 999.00 10.90 101.4 10.00 999.00    99 99.00 99.00
2015 01 02 10 00     1.8 12.80 999.00 11.50  99.6  9.80 999.00    99 99.00 99.00
2015 01 02 10 30     1.8 12.90 999.00 11.90  98.9  9.70 999.00    99 99.00 99.00
2015 01 02 11 00     1.8 12.90 999.00 12.10  99.0  9.70 999.00    99 99.00 99.00
2015 01 02 11 30     1.8 12.90 999.00 12.20  99.2  9.70 999.00    99 99.00 99.00
2015 01 02 12 00     1.8 12.90 999.00 12.60  99.9  9.80 999.00    99 99.00 99.00
2015 01 02 12 30     1.8 12.90 999.00 12.80 101.3  9.90 999.00    99 99.00 99.00
2015 01 02 13 00     1.8 13.00 999.00 12.80 102.0  9.90 999.00    99 99.00 99.00
2015 01 02 13 30     1.8 12.90 999.00 13.30 103.4 10.10 999.00    99 99.00 99.00
2015 01 02 14 00     1.8 13.00 999.00 13.50 102.8 10.00 999.00    99 99.00 99.00
2015 01 02 14 30     1.8 13.00 999.00 14.00 103.3 10.00 999.00    99 99.00 99.00
2015 01 02 15 00     1.8 13.00 999.00 13.70 102.7  9.90 999.00    99 99.00 99.00
2015 01 02 15 30     1.8 13.30 999.00 13.80 101.4  9.80 999.00    99 99.00 99.00
2015 01 02 16 00     1.8 13.30 999.00 14.10 100.6  9.60 999.00    99 99.00 99.00
2015 01 02 16 30     1.9 13.40 999.00 14.40  99.8  9.50 999.00    99 99.00 99.00
2015 01 02 17 00     1.9 13.60 999.00 14.60  99.7  9.50 999.00    99 99.00 99.00
2015 01 02 17 30     1.9 13.50 999.00 14.40  99.3  9.50 999.00    99 99.00 99.00
2015 01 02 18 00     1.9 14.30 999.00 18.30  95.8  8.80 999.00    99 99.00 99.00
2015 01 02 18 30     1.9 14.50 999.00 19.10  94.7  8.60 999.00    99 99.00 99.00
2015 01 02 19 00     2.0 14.60 999.00 19.40  94.9  8.60 999.00    99 99.00 99.00
2015 01 02 19 30     2.0 14.60 999.00 19.80  95.1  8.60 999.00    99 99.00 99.00
2015 01 02 20 00     2.0 14.80 999.00 20.70  97.0  8.70 999.00    99 99.00 99.00
2015 01 02 20 30     2.0 15.10 999.00 21.70  96.6  8.50 999.00    99 99.00 99.00
2015 01 02 21 00     2.1 15.40 999.00 22.70  96.6  8.40 999.00    99 99.00 99.00
2015 01 02 21 30     2.1 15.50 999.00 23.20  96.2  8.30 999.00    99 99.00 99.00
2015 01 02 22 00     2.1 15.50 999.00 23.30  96.2  8.30 999.00    99 99.00 99.00
2015 01 02 22 30     2.1 15.50 999.00 23.70  95.3  8.20 999.00    99 99.00 99.00
2015 01 02 23 00     2.2 15.50 999.00 23.80  96.2  8.30 999.00    99 99.00 99.00
2015 01 02 23 30     2.2 15.30 999.00 22.00  97.0  8.50 999.00    99 99.00 99.00
2015 01 03 00 00     2.2 15.60 999.00 23.90  95.8  8.20 999.00    99 99.00 99.00
2015 01 03 00 30     2.2 15.60 999.00 23.30  95.7  8.30 999.00    99 99.00 99.00
2015 01 03 01 00     2.2 15.10 999.00 20.80  97.7  8.70 999.00    99 99.00 99.00
2015 01 03 01 30     2.2 14.70 999.00 18.60  99.4  9.00 999.00    99 99.00 99.00
2015 01 03 02 00     2.2 14.30 999.00 14.60 103.0  9.70 999.00    99 99.00 99.00
2015 01 03 02 30     2.2 14.00 999.00 12.90 110.2 10.50 999.00    99 99.00 99.00
2015 01 03 03 00     2.2 13.80 999.00 12.70 108.4 10.40 999.00    99 99.00 99.00
2015 01 03 03 30     2.1 13.70 999.00 13.00 107.0 10.20 999.00    99 99.00 99.00
2015 01 03 04 00     2.2 13.80 999.00 12.80 106.5 10.20 999.00    99 99.00 99.00
2015 01 03 04 30     2.2 13.90 999.00 12.40 106.3 10.20 999.00    99 99.00 99.00
2015 01 03 05 00     2.1 13.90 999.00 12.50 106.5 10.20 999.00    99 99.00 99.00
2015 01 03 05 30     2.1 14.00 999.00 12.30 106.1 10.10 999.00    99 99.00 99.00
2015 01 03 06 00     2.1 14.00 999.00 12.30 105.8 10.10 999.00    99 99.00 99.00
2015 01 03 06 30     2.1 13.80 999.00 12.20 105.7 10.10 999.00    99 99.00 99.00
2015 01 03 07 00     2.0 13.80 999.00 12.00 105.4 10.10 999.00    99 99.00 99.00
2015 01 03 07 30     2.0 13.80 999.00 11.80 105.6 10.20 999.00    99 99.00 99.00
2015 01 03 08 00     2.0 13.80 999.00 11.90 105.6 10.20 999.00    99 99.00 99.00
2015 01 03 08 30     2.0 13.80 999.00 11.90 104.9 10.10 999.00    99 99.00 99.00
2015 01 03 09 00     1.9 13.80 999.00 11.90 105.2 10.10 999.00    99 99.00 99.00
2015 01 03 09 30     1.9 13.80 999.00 11.90 105.8 10.20 999.00    99 99.00 99.00
2015 01 03 10 00     1.9 13.80 999.00 11.90 106.5 10.20 999.00    99 99.00 99.00
2015 01 03 10 30     1.9 13.80 999.00 12.40 105.1 10.10 999.00    99 99.00 99.00
2015 01 03 11 00     1.8 13.90 999.00 12.40 104.8 10.00 999.00    99 99.00 99.00
2015 01 03 11 30     1.8 13.90 999.00 14.10 103.3  9.80 999.00    99 99.00 99.00
2015 01 03 12 00     1.8 14.10 999.00 14.80 106.3 10.00 999.00    99 99.00 99.00
2015 01 03 12 30     1.8 14.10 999.00 15.10 106.3 10.00 999.00    99 99.00 99.00
2015 01 03 13 00     1.8 14.10 999.00 15.10 106.0  9.90 999.00    99 99.00 99.00
2015 01 03 13 30     1.8 14.00 999.00 14.60 105.5 10.00 999.00    99 99.00 99.00
2015 01 03 14 00     1.8 14.00 999.00 14.80 105.2  9.90 999.00    99 99.00 99.00
2015 01 03 14 30     1.8 14.00 999.00 15.00 105.4  9.90 999.00    99 99.00 99.00
2015 01 03 15 00     1.8 14.10 999.00 15.00 105.2  9.90 999.00    99 99.00 99.00
2015 01 03 15 30     1.9 14.20 999.00 15.00 104.9  9.80 999.00    99 99.00 99.00
2015 01 03 16 00     1.9 14.30 999.00 15.50 103.4  9.60 999.00    99 99.00 99.00
2015 01 03 16 30     1.9 14.40 999.00 15.50 104.4  9.70 999.00    99 99.00 99.00
2015 01 03 17 00     1.9 14.40 999.00 15.50 103.1  9.60 999.00    99 99.00 99.00
2015 01 03 17 30     1.9 14.60 999.00 15.40 103.7  9.60 999.00    99 99.00 99.00
2015 01 03 18 00     2.0 14.50 999.00 15.30 104.0  9.60 999.00    99 99.00 99.00
2015 01 03 18 30     2.0 14.50 999.00 15.30 103.0  9.60 999.00    99 99.00 99.00
2015 01 03 19 00     2.0 14.60 999.00 15.80 101.5  9.40 999.00    99 99.00 99.00
2015 01 03 19 30     2.1 14.70 999.00 15.80 101.5  9.40 999.00    99 99.00 99.00
2015 01 03 20 00     2.1 14.90 999.00 16.80  99.2  9.10 999.00    99 99.00 99.00
2015 01 03 20 30     2.1 15.20 999.00 18.20  98.9  8.90 999.00    99 99.00 99.00
2015 01 03 21 00     2.1 15.60 999.00 20.40 100.4  8.80 999.00    99 99.00 99.00
2015 01 03 21 30     2.2 15.80 999.00 20.80 100.9  8.80 999.00    99 99.00 99.00
2015 01 03 22 00     2.2 15.70 999.00 20.90 100.0  8.70 999.00    99 99.00 99.00
2015 01 03 22 30     2.2 15.70 999.00 19.00 102.2  9.00 999.00    99 99.00 99.00
2015 01 03 23 00     2.3 15.80 999.00 18.70 105.0  9.30 999.00    99 99.00 99.00
2015 01 03 23 30     2.3 15.70 999.00 18.70 103.7  9.20 999.00    99 99.00 99.00
2015 01 04 00 00     2.3 15.90 999.00 19.70 102.6  9.00 999.00    99 99.00 99.00
2015 01 04 00 30     2.4 15.90 999.00 19.50 102.9  9.00 999.00    99 99.00 99.00
2015 01 04 01 00     2.4 16.10 999.00 18.70 103.8  9.10 999.00    99 99.00 99.00
2015 01 04 01 30     2.4 16.00 999.00 19.70 102.6  9.00 999.00    99 99.00 99.00
2015 01 04 02 00     2.4 16.10 999.00 18.90 103.7  9.10 999.00    99 99.00 99.00
2015 01 04 02 30     2.4 16.10 999.00 19.20 103.2  9.10 999.00    99 99.00 99.00
2015 01 04 03 00     2.4 16.00 999.00 19.60 102.2  9.00 999.00    99 99.00 99.00
2015 01 04 03 30     2.4 15.80 999.00 18.70  99.9  8.80 999.00    99 99.00 99.00
2015 01 04 04 00     2.4 16.20 999.00 18.00 109.6  9.70 999.00    99 99.00 99.00
2015 01 04 04 30     2.4 16.40 999.00 18.00 111.6  9.80 999.00    99 99.00 99.00
2015 01 04 05 00     2.3 16.30 999.00 17.70 111.3  9.80 999.00    99 99.00 99.00
2015 01 04 05 30     2.3 15.80 999.00 19.10  99.1  8.70 999.00    99 99.00 99.00
2015 01 04 06 00     2.3 15.80 999.00 19.10  96.8  8.50 999.00    99 99.00 99.00
2015 01 04 06 30     2.3 16.20 999.00 18.50 108.5  9.50 999.00    99 99.00 99.00
2015 01 04 07 00     2.2 16.20 999.00 18.70 107.5  9.40 999.00    99 99.00 99.00
2015 01 04 07 30     2.2 15.70 999.00 18.60 100.3  8.90 999.00    99 99.00 99.00
2015 01 04 08 00     2.2 15.40 999.00 19.20  98.8  8.80 999.00    99 99.00 99.00
2015 01 04 08 30     2.2 15.50 999.00 19.30  98.8  8.80 999.00    99 99.00 99.00
2015 01 04 09 00     2.1 15.50 999.00 20.00  96.4  8.50 999.00    99 99.00 99.00
2015 01 04 09 30     2.1 15.50 999.00 19.80  94.5  8.40 999.00    99 99.00 99.00
2015 01 04 10 00     2.0 15.60 999.00 19.30  97.0  8.60 999.00    99 99.00 99.00
2015 01 04 10 30     2.0 15.70 999.00 18.50  99.9  8.90 999.00    99 99.00 99.00
2015 01 04 11 00     2.0 15.70 999.00 18.40  99.9  8.90 999.00    99 99.00 99.00
2015 01 04 11 30     2.0 15.70 999.00 18.30 100.1  8.90 999.00    99 99.00 99.00
2015 01 04 12 00     2.0 15.70 999.00 17.80 100.0  8.90 999.00    99 99.00 99.00
2015 01 04 12 30     1.9 15.50 999.00 17.00 100.0  9.00 999.00    99 99.00 99.00
2015 01 04 13 00     1.9 15.00 999.00 13.70  99.8  9.30 999.00    99 99.00 99.00
2015 01 04 13 30     1.8 14.50 999.00 11.00 101.5  9.70 999.00    99 99.00 99.00
2015 01 04 14 00     1.9 14.40 999.00 10.30 102.0  9.80 999.00    99 99.00 99.00
2015 01 04 14 30     1.8 14.20 999.00  9.40 102.2  9.90 999.00    99 99.00 99.00
2015 01 04 15 00     1.8 14.10 999.00  8.80 102.2 10.00 999.00    99 99.00 99.00
2015 01 04 15 30     1.8 14.10 999.00  8.70 102.6 10.00 999.00    99 99.00 99.00
2015 01 04 16 00     1.8 14.10 999.00  8.40 102.4 10.00 999.00    99 99.00 99.00
2015 01 04 16 30     1.8 14.10 999.00  8.10 103.6 10.10 999.00    99 99.00 99.00
2015 01 04 17 00     1.8 14.10 999.00  7.70 104.4 10.20 999.00    99 99.00 99.00
2015 01 04 17 30     1.8 14.20 999.00  7.80 104.9 10.30 999.00    99 99.00 99.00
2015 01 04 18 00     1.9 14.20 999.00  7.20 105.2 10.30 999.00    99 99.00 99.00
2015 01 04 18 30     1.9 14.40 999.00  9.10 105.3 10.20 999.00    99 99.00 99.00
2015 01 04 19 00     1.9 14.40 999.00  9.00 105.1 10.20 999.00    99 99.00 99.00
2015 01 04 19 30     1.9 14.30 999.00  6.90 107.3 10.50 999.00    99 99.00 99.00
2015 01 04 20 00     1.9 14.40 999.00  7.50 106.9 10.40 999.00    99 99.00 99.00
2015 01 04 20 30     1.9 14.70 999.00 11.70 102.3  9.70 999.00    99 99.00 99.00
2015 01 04 21 00     2.0 15.00 999.00 13.50 102.0  9.50 999.00    99 99.00 99.00
2015 01 04 21 30     2.0 14.90 999.00 12.80 101.6  9.50 999.00    99 99.00 99.00
2015 01 04 22 00     2.0 15.00 999.00 12.90 102.1  9.50 999.00    99 99.00 99.00
2015 01 04 22 30     2.0 15.00 999.00 12.30 103.0  9.60 999.00    99 99.00 99.00
2015 01 04 23 00     2.0 15.00 999.00 13.00 103.3  9.60 999.00    99 99.00 99.00
2015 01 04 23 30     2.0 15.10 999.00 13.50 103.5  9.60 999.00    99 99.00 99.00
2015 01 05 00 00     2.1 15.20 999.00 14.20 104.5  9.60 999.00    99 99.00 99.00
2015 01 05 00 30     2.1 15.20 999.00 13.00 113.3 10.50 999.00    99 99.00 99.00
2015 01 05 01 00     2.1 15.40 999.00 13.80 113.2 10.40 999.00    99 99.00 99.00
2015 01 05 01 30     2.2 15.40 999.00 13.90 111.9 10.30 999.00    99 99.00 99.00
2015 01 05 02 00     2.2 15.40 999.00 14.00 112.0 10.30 999.00    99 99.00 99.00
2015 01 05 02 30     2.1 15.40 999.00 14.10 114.2 10.50 999.00    99 99.00 99.00
2015 01 05 03 00     2.1 15.50 999.00 14.40 114.9 10.50 999.00    99 99.00 99.00
2015 01 05 03 30     2.2 15.40 999.00 14.70 113.8 10.40 999.00    99 99.00 99.00
2015 01 05 04 00     2.1 15.30 999.00 14.40 113.4 10.40 999.00    99 99.00 99.00
2015 01 05 04 30     2.1 15.20 999.00 14.30 111.8 10.30 999.00    99 99.00 99.00
2015 01 05 05 00     2.0 14.90 999.00 13.30 110.1 10.20 999.00    99 99.00 99.00
2015 01 05 05 30     2.1 13.70 999.00  6.00 102.7 10.30 999.00    99 99.00 99.00
2015 01 05 06 00     2.1 13.60 999.00  5.70 102.7 10.30 999.00    99 99.00 99.00
2015 01 05 06 30     2.0 13.50 999.00  5.50 102.2 10.30 999.00    99 99.00 99.00
2015 01 05 07 00     2.0 13.40 999.00  5.50 101.9 10.30 999.00    99 99.00 99.00
2015 01 05 07 30     2.0 13.30 999.00  5.70 100.8 10.20 999.00    99 99.00 99.00
2015 01 05 08 00     1.9 13.20 999.00  5.80 101.2 10.20 999.00    99 99.00 99.00
2015 01 05 08 30     1.9 13.10 999.00  5.70 100.5 10.20 999.00    99 99.00 99.00
2015 01 05 09 00     1.7 13.00 999.00  5.50 100.4 10.20 999.00    99 99.00 99.00
2015 01 05 09 30     1.9 12.90 999.00  5.50 100.0 10.20 999.00    99 99.00 99.00
2015 01 05 10 00     1.8 12.80 999.00  5.40  99.9 10.20 999.00    99 99.00 99.00
2015 01 05 10 30     1.7 12.70 999.00  5.40  99.8 10.20 999.00    99 99.00 99.00
2015 01 05 11 00     1.7 12.60 999.00  5.50  99.5 10.20 999.00    99 99.00 99.00
2015 01 05 11 30     1.7 12.60 999.00  5.60  99.5 10.20 999.00    99 99.00 99.00
2015 01 05 12 00     1.7 12.50 999.00  5.70  99.7 10.30 999.00    99 99.00 99.00
2015 01 05 12 30     1.7 12.50 999.00  5.80  99.6 10.30 999.00    99 99.00 99.00
2015 01 05 13 00     1.6 12.40 999.00  6.00 100.0 10.30 999.00    99 99.00 99.00
2015 01 05 13 30     1.6 12.40 999.00  6.00  99.9 10.30 999.00    99 99.00 99.00
2015 01 05 14 00     1.7 12.40 999.00  6.20  99.9 10.30 999.00    99 99.00 99.00
2015 01 05 14 30     1.6 12.50 999.00  6.90 100.4 10.30 999.00    99 99.00 99.00
2015 01 05 15 00     1.6 12.30 999.00  6.50 100.6 10.30 999.00    99 99.00 99.00
2015 01 05 15 30     1.6 12.30 999.00  6.30 101.3 10.40 999.00    99 99.00 99.00
2015 01 05 16 00     1.6 12.30 999.00  6.30 101.9 10.50 999.00    99 99.00 99.00
2015 01 05 16 30     1.6 12.30 999.00  6.40 102.4 10.50 999.00    99 99.00 99.00
2015 01 05 17 00     1.6 12.40 999.00  6.50 103.4 10.60 999.00    99 99.00 99.00
2015 01 05 17 30     1.6 12.70 999.00  7.30 103.0 10.40 999.00    99 99.00 99.00
2015 01 05 18 00     1.7 12.80 999.00  7.20 103.5 10.50 999.00    99 99.00 99.00
2015 01 05 18 30     1.7 13.30 999.00  8.90 100.4  9.90 999.00    99 99.00 99.00
2015 01 05 19 00     1.7 13.40 999.00  9.40  99.3  9.80 999.00    99 99.00 99.00
2015 01 05 19 30     1.7 13.60 999.00 10.00  99.4  9.70 999.00    99 99.00 99.00
2015 01 05 20 00     1.7 13.70 999.00 10.90  98.4  9.50 999.00    99 99.00 99.00
2015 01 05 20 30     1.7 13.40 999.00  9.50 100.5  9.90 999.00    99 99.00 99.00
2015 01 05 21 00     1.8 13.00 999.00  7.90 104.1 10.50 999.00    99 99.00 99.00
2015 01 05 21 30     1.8 12.80 999.00  7.30 111.6 11.30 999.00    99 99.00 99.00
2015 01 05 22 00     1.8 12.80 999.00  7.30 112.6 11.40 999.00    99 99.00 99.00
2015 01 05 22 30     1.8 12.70 999.00  7.20 114.7 11.60 999.00    99 99.00 99.00
2015 01 05 23 00     1.9 12.60 999.00  7.00 115.5 11.80 999.00    99 99.00 99.00
2015 01 05 23 30     1.9 14.50 999.00 15.40  93.1  8.60 999.00    99 99.00 99.00
2015 01 06 00 00     1.9 15.30 999.00 20.10  84.0  7.40 999.00    99 99.00 99.00
2015 01 06 00 30     2.0 16.00 999.00 23.80  84.8  7.20 999.00    99 99.00 99.00
2015 01 06 01 00     2.0 16.10 999.00 24.60  86.1  7.30 999.00    99 99.00 99.00
2015 01 06 01 30     2.0 16.60 999.00 26.70  90.1  7.50 999.00    99 99.00 99.00
2015 01 06 02 00     2.0 16.70 999.00 27.40  90.4  7.50 999.00    99 99.00 99.00
2015 01 06 02 30     2.0 16.70 999.00 27.60  89.6  7.40 999.00    99 99.00 99.00
2015 01 06 03 00     2.1 15.90 999.00 23.90  93.2  8.00 999.00    99 99.00 99.00
2015 01 06 03 30     2.0 13.50 999.00 17.30  99.2  9.30 999.00    99 99.00 99.00
2015 01 06 04 00     2.1 12.10 999.00  9.50 110.7 11.20 999.00    99 99.00 99.00
2015 01 06 04 30     2.0 12.30 999.00 10.30 109.2 11.00 999.00    99 99.00 99.00
2015 01 06 05 00     2.0 12.10 999.00  9.10 109.5 11.10 999.00    99 99.00 99.00
2015 01 06 05 30     2.0 12.00 999.00  8.80 108.3 11.10 999.00    99 99.00 99.00
2015 01 06 06 00     2.0 11.90 999.00  8.70 107.7 11.00 999.00    99 99.00 99.00
2015 01 06 06 30     2.0 11.90 999.00  8.70 107.2 11.00 999.00    99 99.00 99.00
2015 01 06 07 00     2.0 11.90 999.00  8.70 106.6 10.90 999.00    99 99.00 99.00
2015 01 06 07 30     1.9 11.90 999.00  7.10 103.0 10.60 999.00    99 99.00 99.00
2015 01 06 08 00     1.9 11.60 999.00  6.70 101.8 10.60 999.00    99 99.00 99.00
2015 01 06 08 30     1.9 11.60 999.00  6.80 101.6 10.60 999.00    99 99.00 99.00
2015 01 06 09 00     1.8 11.90 999.00  7.30 100.5 10.40 999.00    99 99.00 99.00
2015 01 06 09 30     1.8 11.80 999.00  7.40 100.2 10.40 999.00    99 99.00 99.00
2015 01 06 10 00     1.8 12.10 999.00  8.10  98.7 10.10 999.00    99 99.00 99.00
2015 01 06 10 30     1.7 12.20 999.00  8.60  97.8 10.00 999.00    99 99.00 99.00
2015 01 06 11 00     1.7 12.20 999.00  8.70  97.4  9.90 999.00    99 99.00 99.00
2015 01 06 11 30     1.7 12.30 999.00  8.90  97.4  9.90 999.00    99 99.00 99.00
2015 01 06 12 00     1.7 12.30 999.00  8.80  98.1  9.90 999.00    99 99.00 99.00
2015 01 06 12 30     1.7 12.30 999.00  8.70  98.3 10.00 999.00    99 99.00 99.00
2015 01 06 13 00     1.7 12.20 999.00  8.50  98.3 10.00 999.00    99 99.00 99.00
2015 01 06 13 30     1.6 12.10 999.00  8.20  98.8 10.10 999.00    99 99.00 99.00
2015 01 06 14 00     1.8 12.10 999.00  8.10  99.2 10.10 999.00    99 99.00 99.00
2015 01 06 14 30     1.6 12.10 999.00  8.00  99.9 10.20 999.00    99 99.00 99.00
2015 01 06 15 00     1.6 12.20 999.00  8.00 100.3 10.20 999.00    99 99.00 99.00
2015 01 06 15 30     1.6 12.30 999.00  8.00 100.8 10.30 999.00    99 99.00 99.00
2015 01 06 16 00     1.6 12.40 999.00  8.00 101.6 10.30 999.00    99 99.00 99.00
2015 01 06 16 30     1.6 12.50 999.00  8.00 102.4 10.40 999.00    99 99.00 99.00
2015 01 06 17 00     1.6 12.50 999.00  8.20 103.1 10.40 999.00    99 99.00 99.00
2015 01 06 17 30     1.6 12.90 999.00  7.70 102.7 10.40 999.00    99 99.00 99.00
2015 01 06 18 00     1.6 12.80 999.00  7.60 102.8 10.40 999.00    99 99.00 99.00
2015 01 06 18 30     1.6 12.90 999.00  7.60 103.0 10.40 999.00    99 99.00 99.00
2015 01 06 19 00     1.6 12.90 999.00  8.00 103.5 10.40 999.00    99 99.00 99.00
2015 01 06 19 30     1.7 13.10 999.00  8.70 102.8 10.30 999.00    99 99.00 99.00
2015 01 06 20 00     1.7 13.00 999.00  8.30 103.3 10.30 999.00    99 99.00 99.00
